#Codigo;Cidade ;População 2014;Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
430057;Alto Feliz - RS;3017;237312.91;0;0;3451273.92;0;80530.65;0;256517.77;389394.08;1947085.69;0;3826396.7;149434.74;0;0;0;330521.3;39910.6;0;1026400.73;0;0;0;0;21304.38;605893.81;118136.48;453235.26;601404.12;247962.45;0;0;3483680.36;0;139836.51;0;263138.93;478345.29;2197483.83;0;2417136.34;181335.7;0;0;0;318754.48;66204.4;0;885522.13;0;0;0;0;0;359875.72;120763.15;449034.91;662263.17;1.44;1.26
430510;Caxias do Sul - RS;470223;19027133.75;393.84;5796242.33;113881319.84;0;17076745.26;0;39883990.53;2214290.2;395866306.97;555382.96;240683097.23;18653635.03;160257.41;126060480.32;11798962.69;123776779.84;27442133.08;85448.55;6723265.13;0;0;2630411.68;0;0;13001936.52;14168083.06;216372689.44;131434991.02;20922635.64;0;6088579.55;107355848.32;0;19292985.13;0;47264709.57;166944975.89;414724010.08;1019442.12;280238598.13;18653489.8;205868.06;134088474.8;9232810.1;154239279.26;28253642.13;52343.84;7268446.38;0;0;4642622.31;0;0;14293950.42;13137456.69;84467236.7;153279862.13;1.74;1.11
420930;Lages - SC;158846;8573775.7;1979124.41;0;40536065.86;0;2629795.7;0;15114905.36;29164541.31;107910892.02;0;98179797.97;4109419.31;0;15987481.46;1645369.83;41336376.29;5878903.4;0;6766507.34;0;1657550.21;2783602.27;0;0;22328276.8;4353120.78;14179046.89;14367046.88;9358826.65;2510850.15;0;35772023.01;0;1653909.02;0;15003656.36;35296003.76;112214724.17;0;107913526.7;3218694.37;10798.71;8524536.95;2100752.34;39568145.32;7845116.33;0;4875091.12;0;0;3321642.24;0;0;20433088.21;3593494.43;15504990.08;15407628.03;1.27;1.15
110012;Ji-Paraná - RO;129242;6574926.93;0;0;27479656.07;0;0;0;4063335.34;4698951.76;51386022.47;0;37242056.92;812039.93;0;19495633.29;1009610;940598.99;960992.76;0;4717063.51;0;0;0;0;0;14708566.61;1500188.58;3481498.61;5922171.16;7196707.74;0;0;32395800.37;0;0;0;5564076.73;6076754.21;56042029.59;0;40771689.02;728740.06;0;20464496.46;130870;275923.89;864693.07;0;5465620;0;0;0;0;0;16516212.78;1869142.7;3969634.71;7878952.27;1.15;1.14
314810;Patrocínio - MG;87928;5931327.88;684523.31;0;31455942.45;0;1220863.81;0;4758422.89;10328027.19;62417248.56;0;44067000.8;2212539.17;0;7393288.43;0;8419062.41;2998874.4;0;2514805.22;0;0;0;0;2409008.48;1241619.21;1687759.88;10938295.12;0;5715395.17;855445.99;0;28999531.31;0;3044838.2;0;5081770.87;11491411.62;72927289.7;0;39869017.84;2187377.04;0;15041865.57;0;8781775.51;0;0;2208500.4;0;0;31510;0;4709173.75;2930725.65;1489568.62;8455641.93;0;1.23;1.17
430990;Ibiraiaras - RS;7432;574727.11;0;0;2528684.48;0;0;0;594872.49;1444090.54;4677555.17;0;3777462.63;37387.25;0;873410.75;0;212963.08;0;0;1877616.7;0;0;0;0;0;1828293.3;249278.23;710940.45;1570893.08;667122.17;0;0;2336816.07;0;4250;0;610846.56;1682354.04;3823711.49;0;3828058.74;111917.18;0;909546.97;0;11401;18729.58;0;758525.13;0;0;0;0;0;1848830.42;156265.09;483159.54;1753528.04;1.17;1.03
431848;São José do Hortêncio - RS;4419;161572.74;0;0;2904754.28;0;47480;0;503732.51;145859.41;3436004.31;0;2835288.73;219817.23;0;407365.77;0;163874.19;22862.61;0;760866.03;0;0;0;0;43900;1207075.38;112652.56;270400.6;319339.85;178320.2;0;0;2919131.78;0;77830;0;599568.82;197456.24;3209446.49;0;3761301.64;170534.78;0;630843.22;0;195155.16;35090.1;0;494581.48;0;0;0;0;0;2704531.84;162292.92;174038.21;377074.04;1.29;1.03
317020;Uberlândia - MG;654681;36767579.59;2809288.74;0;182542256.87;0;17963906.22;0;40621760.59;78300860.26;493396604.86;18418.9;343186136.73;2769234.49;0;117935699.3;5727112.93;113362252.5;1515470.75;229200;10422312.09;0;0;875618.9;0;0;0;18507192.75;16783397.05;70124988.23;40148107.43;2917546.33;0;234226562.48;0;8861088.78;0;45647425.7;102763251.01;525044738.39;10780.1;397843845.75;2794564.97;0;185437871.45;10124026.53;173620379.84;2501663.2;316800;9931474.58;0;0;485274.69;0;0;0;20092930.56;16975468.79;93100949.06;1.19;1.12
431800;São Borja - RS;63089;5620816.26;0;0;20382606.06;0;440386.65;0;4671592.23;11288569.66;46370697.64;317621.7;35505279.16;224259.16;7007.99;11500734.87;40054.22;18214.68;31473.34;0;844945.42;0;0;422954.61;0;0;225436.73;246704.08;2684550.4;11873083.33;5739717.09;0;0;20420278.09;0;262660.11;0;4613805.94;13478245.52;44515723.7;24583.15;38367933.61;241624.57;3739.15;6602235.66;196963.87;54962.79;42008.6;0;588409.02;0;0;457222.78;0;0;3523876.49;804510.9;3766084.42;16125856.83;1.13;1.07
351170;Charqueada - SP;16268;1386845.28;381533.88;0;4610673.7;0;0;0;1518557.4;0;9400159.1;0;16033326.71;218458.07;0;3579749.41;0;0;0;0;0;0;0;267785.63;0;0;606518.96;389947.37;253241.29;0;1508969.33;232349;0;5175717.95;0;0;0;1226574.33;0;8978391.96;0;16550430.76;95415.46;0;4707801.53;0;0;0;0;0;0;52062.5;409878.67;0;0;735479.33;527115.46;99562.62;0;1.31;1.17
351310;Cravinhos - SP;33831;1799166.43;0;0;9212656.16;0;99525;0;6057919.08;9938240.38;20084900.26;0;25531531.69;2079238.36;0;9709892.51;0;5737123.12;0;0;0;0;66928.18;0;0;0;2038161.82;940799.29;3662645.84;0;1914899.44;0;0;10150698.61;0;81247.85;0;7753638.53;11917899.79;21721445.18;0;27890740.81;1879968;0;9365525.52;0;5802960.75;0;0;0;0;62898.47;0;0;0;2158991.57;1115605.89;3307291.84;0;1.37;1.28
352070;Indiaporã - SP;3978;758686.7;0;0;2491107.76;0;0;0;826289.58;289218.06;3868422.6;0;4994420.3;338193.83;84046.56;2243045.15;956256.04;0;210715.97;0;402864.19;0;0;66213.32;0;0;279242.25;1525863.91;445608.67;0;763212.11;0;0;2646413.98;0;0;0;704631.85;289243.83;3742396.25;0;3522232.56;86464.13;84082.54;1187148.68;0;0;253900.49;0;432685.96;0;0;64984.44;0;0;285814.92;915340.4;431896.76;0;1.88;1.21
430430;Cândido Godói - RS;6631;437629.24;0;0;2605600.88;0;0;0;470745.05;980829.2;3862685.51;0;5620945.92;179155.04;0;139325.45;5846.3;164143.3;10400;0;821859.49;0;0;42587.86;0;114834.18;939249.95;341955.48;540399.02;1470329.83;772367.36;0;0;2759556.19;0;0;0;512404.06;1462942.49;3716035.8;0;4133478.4;38881.85;0;329896.02;0;158412.8;4292;0;865041.96;0;0;72678.9;0;197391.8;785477.32;87923.64;470335.89;1731540.05;1.14;1.02
410302;Boa Esperança do Iguaçu - PR;2739;0;0;0;2843884.24;0;0;0;714537.66;0;2788753.93;0;2633299.13;0;0;1046036.67;0;0;121665.57;0;760112.83;0;126993.06;0;0;0;2735139.33;148589.31;54542.98;0;0;0;0;2715004.21;0;0;0;735821.75;0;2952188.27;0;2565888.54;0;0;1195052.14;0;0;129239.34;0;703007.86;0;115701.48;0;0;0;2169745.77;181816.18;56142.34;0;1.43;1.09
411900;Pérola d'Oeste - PR;6783;0;0;0;2911741.06;0;0;0;734854.07;0;4195663.43;0;3524535.35;21156.72;0;1574750.97;0;166953.22;103580;0;729140.23;0;0;0;0;0;1132744.32;159136.69;0;0;0;0;0;3256446.44;0;0;0;814017.22;0;4916523.2;0;4066637.85;19241.42;0;2140970.01;0;169620.43;30867.07;0;445040.68;0;0;0;0;0;1279622.98;222025.3;0;0;1.26;1.03
431040;Independência - RS;6682;541772.03;0;0;3356643.64;0;0;0;274474.19;1056506.48;4333381;0;3521552.61;77227.59;0;317518.03;32014.56;82204.97;1688.5;0;295470.26;0;3522.32;10000;0;0;565669.59;17303.3;987372.64;1476128.29;477079.76;0;0;2139681.63;0;11552.33;0;558992.21;1282704.46;4228726.17;0;3867264.93;61367.04;0;721754.66;5307.19;49205.42;4573.68;0;617033.66;0;3363.64;8550;0;0;1243801.8;6000;850329.92;1588035.69;1.18;1.03
355330;Tambaú - SP;23187;960240.87;0;1288214.61;7879219.39;0;49169.95;0;3540117.42;5013035.49;14786924.73;0;15940430.89;591300.87;0;4554666.3;100526.53;5521154.56;852933.33;46676.67;252722.55;0;0;553898.44;0;0;1280627.26;703014.26;1015234.37;0;951266.45;0;1546916.5;6815413.05;0;0;0;3453160.81;5092708.99;13488811.81;0;17981020.4;522545.37;0;5336415.02;95000;4484014.12;85266.6;48940.45;88535.3;0;0;655425.66;0;0;1082820.07;778768.95;1694833.78;2663986.93;1.62;1.24
430595;Cotiporã - RS;4014;264672.36;0;0;3816502.51;0;15000;0;331928.98;0;3400954.33;0;2721790.5;342884.21;0;3540801.62;0;351638.82;0;0;981823.08;0;0;44928.23;0;0;613507.72;702481.85;643959.02;0;282582.44;0;0;3918703.03;0;15225;0;516723.04;0;3146860.21;0;2727605.2;272263.37;0;1876509.44;0;358234.52;0;0;675747.16;0;0;13204.5;0;0;664952.21;88246.34;603094.55;0;1.52;1.01
352360;Itirapina - SP;16938;1958700.68;0;0;9986609.16;0;0;0;1297483.38;0;12237810.26;0;14083124.12;33262.53;0;6023838.08;0;2008822.41;286515.72;0;0;0;0;586038.72;0;0;860580.39;458418.44;701840.87;0;0;0;0;8876160.64;0;0;0;1162508.56;0;11472370.72;0;17261519.55;41346.21;0;7967202.82;0;2781469.56;45669.72;0;0;0;0;476754.6;0;0;701656.97;474259.68;561107.06;0;1.35;1.17
110004;Cacoal - RO;86556;5319051.34;400814.27;0;23561629.9;0;0;0;2963931.98;0;39255979.87;0;35521874.2;595918.99;0;13640047.41;87703.02;13575359.89;7223548.3;0;2491984.62;0;0;51101;178696.48;0;5338690.67;2663849.94;2602383.67;0;5224876.49;204786.59;0;28856048.6;0;29744;0;4435508.59;0;38038407.94;0;39557083.07;684834.38;0;6195694.02;0;20890706.98;8749770.09;0;2363489.8;0;0;77125;557658.55;0;7411700.6;3192988.52;2667306.69;0;1.47;1.21
412120;Quitandinha - PR;18257;0;0;0;2784216.58;0;0;0;1582404.23;0;7832899.31;0;11768868.45;0;0;6234264.67;0;0;0;0;1250017.68;0;0;268983.56;0;0;683364.74;1030751.56;1113349.5;1160781.19;0;0;0;3044564.46;0;0;0;1626123.62;0;8840569.09;0;10167401.46;0;0;6562420.52;0;0;341730.84;0;1097375.94;0;0;579460.98;0;0;17223.17;360549.49;966167.4;1480073.39;1.39;1.21
430583;Coqueiro Baixo - RS;1564;274850.08;0;0;1236691.02;0;17733.03;0;482620.28;0;2197828.65;0;1732289.75;90875.76;0;479235.44;11343.3;72740.16;79000.86;0;1216735.62;0;0;0;719.69;0;1720700.24;31625.61;162117.73;0;297209.64;0;0;1186961.75;0;17739.17;0;483061.97;0;2108813.06;0;1708903.28;51657.63;0;53076.93;1500;183228.33;57543.42;0;1641223.27;0;0;0;692.96;101935.34;1643933.84;35575.02;99904.12;0;1.39;1.06
354410;Rio Grande da Serra - SP;47731;2653322.86;986975.93;0;5774681.82;0;0;0;2306041.76;2386838.83;14997955.37;490928.18;13851726.69;59977.07;0;49937042.26;0;0;360853.11;0;0;0;0;0;0;0;0;298512.09;5856943.4;3321951.28;2942321.8;0;0;9436463.06;0;0;0;2945457.44;2678374.47;16951119.19;481104.12;14233095.61;125070.1;0;8530014.71;0;0;511494.59;0;0;0;0;127281;0;0;0;503900.19;5776463.29;3477037.63;1.91;1.26
521410;Mutunópolis - GO;3922;682211.55;42784.92;0;2209325.05;0;29387.79;0;748328.57;1016577.32;2909136.15;0;3614737.55;0;0;0;1014356.19;0;96163.41;0;137582.98;0;0;0;74874.43;0;906973.32;228330.98;0;0;684143.92;46708.64;0;2317222.86;19091.99;0;0;669024.85;1263994.4;3456535.46;0;2778822.21;0;0;0;871362.03;0;83695.08;0;41797.65;0;0;0;98850.37;0;1065236.36;132468.76;0;0;2.03;1.39
410345;Cafelândia - PR;16321;0;0;0;5022367.39;0;16740.24;0;2280289.12;1732556.6;11928155.76;0;10623511.93;411547.21;0;5935013.72;0;0;245343.65;0;834412.24;0;30310.88;0;0;0;2367900.12;1106063.57;1450463.24;1574621.46;0;0;0;5312285.13;0;21415.12;0;2142742.07;2038723.92;12621714.71;0;12233459.09;835285.02;0;5599341.4;0;0;760594.82;0;1292144.2;0;14925.78;0;0;0;1234018.88;1378712.64;1210813.16;1835274.64;1.21;1.08
312680;Frei Gaspar - MG;6031;484736.52;138877.73;0;2271035.15;0;0;0;496761.21;425548.19;2393918.82;0;4413002.18;422899.75;0;317737.28;0;0;43564.25;0;316781.15;0;0;0;36400;0;533903.27;0;152890.04;0;521035.8;206211.32;0;2671515.48;0;0;0;520630.47;707660.34;2550954.76;0;5067060.15;318045.46;0;583051.55;0;0;51291.63;0;280298.05;0;0;0;0;14120.5;305162.17;0;217956.34;0;1.31;1.2
352900;Marília - SP;230336;12445111.4;0;0;83150640.4;0;3163396.68;0;14878053.23;56165107.18;191400312.9;446663.89;142137024.38;5245027.06;828076.61;49535356.45;0;62136733.36;3650403.54;0;1543652.91;0;716300.39;0;0;0;0;3171043.94;17941652.08;39066473.04;10620056.6;0;0;90477926.12;0;2714889.15;0;15939689.96;65172246.32;204818385.55;586193.15;143468268.36;6414943.89;1726599.32;54535861.01;0;100009395.62;6247257.54;0;1850562.73;0;783156.07;0;0;0;0;7861511.43;18463078.15;40956070.66;1.3;1.2
354340;Ribeirão Preto - SP;658059;44175222.06;8783298.77;0;151391783.4;762802.19;20277233.61;0;49368753.22;214012069.24;484472495.8;0;373552484.31;15442078.62;0;150479793.89;0;163032868.24;7815937.53;4342628.21;0;0;0;0;0;0;0;7743217.46;187594806.92;178836333.57;54433451.21;10574360.16;0;160398601.52;830999.64;21012594.45;0;46427876.22;242140779.17;505404115.55;0;361939261.54;13849408.57;0;150287974.23;0;249260962.97;7559138.55;7736895.26;0;0;0;237836.03;0;0;0;7581750.08;209905167.55;243228053.95;1.75;1.39
110033;Nova Mamoré - RO;26925;0;1387464.58;0;8392936.43;0;0;0;2052778.05;788204.48;10854951.77;0;18111000.83;162147.74;0;485407.35;0;0;18317.25;0;116181.12;0;0;0;0;323448.45;2052925.59;69872.1;296015.51;0;1653362.83;0;0;8947005.5;0;0;0;2021353.92;1556775.75;11968949.93;0;19283145.09;164271.12;0;1883922.22;0;0;32658.38;0;18544.29;0;0;0;0;424994.03;784413.44;31022.53;238667.52;0;1.54;1.15
354640;Santa Cruz do Rio Pardo - SP;46366;0;0;0;13014226.18;235828.99;0;0;4120358.41;1672224.65;41677154.9;0;29572279.73;1612179.16;0;9223309.42;2701671.29;0;1545576.47;0;2916492.69;0;0;0;0;1048136.89;261646.31;1190037.98;1002495.06;0;0;0;0;14855870.8;198638.22;0;0;4264967.11;1769055.19;41631516.17;0;32790486.64;1677792.71;0;14644038.19;2505783.63;0;2057020.13;0;1505052.9;0;0;0;0;2124725.7;350165.75;1379632.52;1193392.38;0;1.58;1.21
353280;Nova Aliança - SP;6462;292061.64;0;0;2432480.8;0;0;0;845056.56;627196.96;5494333.35;9851.2;5085717.47;86364.78;0;1570086.37;0;1045643.95;30163.17;0;138781.14;0;0;0;0;0;746953.63;260007.67;834675.89;0;300471.58;0;0;1766971.61;0;0;0;538430.47;680437.53;5459255.33;11569.13;5209608.82;94083.83;0;663661.48;1823697.92;866038.95;23840;0;308802.25;0;0;0;0;0;715373.74;285825.28;874713.9;0;2.29;1.08
430675;Doutor Ricardo - RS;2079;273180.63;0;0;1422184.97;0;43830.3;0;648937.79;0;2420516.11;0;1844136.84;200634.18;0;206631.95;8771.5;421049.57;65218.51;0;1034924.55;0;4440;118030.32;13948.02;0;1020764.74;189071.77;499036.31;0;283450.28;0;0;1518668.37;0;20799.11;0;624524.93;0;2412474.82;0;2174405.22;254569.27;0;987182.43;8102.22;477438.08;75735.37;0;739788.88;0;368307.28;99957.94;16849.14;0;977273.8;81966.7;413777.54;0;1.74;1.04
354515;Saltinho - SP;7714;811664.04;0;244829.96;2886121.27;0;0;0;1260296.83;0;5435137.84;0;6408084.39;204644.55;0;3305671;0;1406521.59;4515.38;0;487838.31;0;0;0;0;0;1406.86;281407.75;0;0;777377.55;0;586661.89;3127728.27;0;0;0;1005844.08;0;5521676.26;0;5798111;204973.74;0;3595597.41;0;1343301.11;10703;0;550119.54;0;0;0;0;0;0;247555.28;0;0;1.7;1.13
150470;Moju - PA;76096;2567914.75;0;0;19162217.33;0;70125.78;0;3601582.64;476574.33;20690682.48;0;86108433.29;1037348.27;144819.92;378088.48;0;3553725;461837.07;0;470340.7;0;0;0;0;138895.57;0;370423.24;0;0;3008004.52;0;0;19762897.9;0;108350.24;0;3623740.8;605539.2;18482266.47;0;84108319.64;1153302.19;92759.36;849187.5;0;2364953.99;634226.25;0;902480.91;0;0;0;0;400811.68;0;364149.68;0;0;1.07;1.22
410322;Bom Sucesso do Sul - PR;3368;437525.16;0;0;2181945.1;0;0;0;575174.14;0;2873749.64;0;2254131.5;65461.9;0;1499121.21;0;0;0;19239.08;449463.19;0;351810.03;70595.14;0;0;1828727.76;46855.66;819915.04;0;499174.58;0;0;2537771.53;0;0;0;639301.61;0;3359505.35;0;2769136.5;78800.98;0;1327426.76;0;0;0;41871.74;417168.9;0;560592.03;0;0;0;2365825.58;25032.38;866357.45;0;2.03;1.45
431545;Relvado - RS;2200;330538.81;0;0;1466537.85;0;26843.6;0;564593.55;0;2565895.91;0;1661684.63;83242.56;0;172499.76;19810.8;189757.01;109859.48;0;1875641.71;0;18995.52;16775.3;7030;0;2013061.13;56869.82;119860.7;0;321909.79;0;0;1549928.05;0;24597;0;590157.34;0;2469236.73;0;2373488.33;143602.21;0;1536949.47;17128.3;244717.73;109210.42;0;1427974.17;0;55316.53;12676.7;2960;0;2140568.65;95566.59;179610.4;0;1.29;1.03
330420;Resende - RJ;124316;15100860.12;2994849.31;0;76986196.73;0;2556099.92;0;7465774.27;17847956.47;128913214.07;2048488.46;95757837.73;5308096.59;0;36356039.98;35206.83;8967970.87;3710132.87;4900;343558.46;0;6713.48;109230.24;0;3406016.42;2317828.28;3159631.66;11405855.16;17701998.2;15070329.28;1888424.7;0;78666024.5;0;1664799.63;0;7287927.76;20677496.8;135162365.43;99956.64;98826630.34;1958793.06;0;28074587.09;12576.88;8891427.05;4832083.58;11760;176350.79;0;1605.64;31615.02;0;4400697.61;3142923.52;2072473.29;11863092.62;25880218.1;1.31;1.13
355690;Vista Alegre do Alto - SP;7830;766689.85;0;0;3256288.99;0;563589.73;0;643021.24;435721;6674253.87;0;7265317.27;44316.04;0;1374921.94;0;376445.87;5660.58;0;0;0;0;0;0;0;460194.77;311450.34;334263.02;0;802038.08;0;0;4159456.74;0;604889.22;0;836313.98;468427.99;6136450.97;0;7252999.96;32184.92;0;1299190.33;0;534448.04;7815.25;7840;0;0;0;0;1000;0;782209.33;438775.8;354541.96;0;1.23;1.28
410442;Candói - PR;15741;0;0;65950.96;4549643.55;0;318919.5;0;2128518.22;87200.57;8662302.44;0;12656155.14;881339.71;0;745588.83;106040.8;0;1019930.7;0;2492435.89;0;271875.49;0;0;373237;11904574.58;466296.05;1332807.49;0;0;205592.38;0;5823977.9;0;392422.97;0;1860985.16;92778.35;8829163.2;0;12233111.1;1011968.06;0;2108757.91;0;0;1361172;22725.92;1281450.47;1366559.71;507272.52;0;0;730492.78;5780042.52;963381.74;1496849.51;0;5.98;2.14
352940;Mauá - SP;448776;25625238.08;4193351.98;0;57638172.14;0;14573529.34;0;14437219;0;260027241.49;12659018.14;143295838.76;1232140.22;6914635.02;99445626.99;6557988.81;66783156.42;2079208.35;0;0;0;378436.92;0;3265298.27;0;0;2763708.38;83162675.94;650881.75;25241598.8;4618181.23;0;62387933.65;0;16773549.23;0;17406677.84;0;264351423.45;11845729.78;164551791.69;1312436.98;7177406.99;91882260.5;5716290.95;94630453.93;1959687.48;0;0;0;291766.86;0;593421.31;0;0;4162866.82;74628630.68;565798.06;1.65;1.22
520940;Guarani de Goiás - GO;4235;606933.27;0;0;2723049.01;0;0;0;993957.19;583489.27;2783094.08;0;3571065.54;0;0;487644.93;0;43643.47;368752.67;0;63162.29;0;0;0;0;95582.39;999729.6;70149.87;0;0;742084.76;0;0;2413102.75;0;210;0;1199609.57;1137986.27;3183567.39;0;3809495.97;0;0;590594.71;0;38856.19;241746.98;0;259738.82;0;0;0;0;0;954345.7;73043.09;0;0;1.31;1.08
430260;Braga - RS;3711;530086.12;0;0;3643228.94;0;1600;0;161309.47;0;2838777.03;28800;2643241.54;24186.46;0;625239.66;74086.96;422150.45;0;0;452112.48;0;0;0;0;0;540508.64;76874.92;0;0;547612.33;0;0;4002888.74;0;0;0;163104.89;0;2713664.3;16800;2612587.33;19118;0;247556.77;132894.36;63594.45;0;0;182534.97;0;0;94.46;0;0;382005.93;113433.31;0;0;1.5;1.16
432100;Tapera - RS;10796;562350.13;0;0;2783109.12;0;278975.75;0;1014767.68;1987611.88;7453144.12;0;6509420.5;1506300.43;0;3877545.98;64520.57;0;128687.82;0;27629.07;0;43440;54600;0;3527.78;731416.1;563935.26;1094402.53;2220992.34;593210.13;0;0;3039550.13;0;226432.31;0;1002688.85;2366814.22;6398021.32;0;5742763.31;2468074;0;2824687.72;0;0;107515.18;0;72504;0;47280;130582;0;4304.42;622195.15;443014.3;1055067.69;2538416.94;1.79;1.05
350640;Bilac - SP;7602;547126.1;0;0;2377957.01;0;0;0;1270613.41;2253412.92;6448723.67;0;5562143.62;49107.16;0;2071996.38;0;419394.11;1036.8;0;434729.65;0;0;0;0;0;2483213.56;358396.21;736377.69;0;0;0;0;2330756.99;0;0;0;1122296.72;0;5732221.19;0;5079666.79;59858.52;0;2166360.28;0;908347.93;306754.6;0;151781.19;0;0;0;0;0;2404164.51;485836.17;571560.14;0;1.44;1.06
411680;Nova Cantu - PR;6833;0;0;125085;2794265.18;22447.54;0;0;521150.85;137466.86;3453523.33;0;4588682.96;0;0;1371534.43;0;0;210298.48;0;216203.23;0;0;0;0;0;1292638.62;67687.52;0;0;0;0;163219;2924635.85;23799.5;0;0;599631.59;146038.58;3686327.86;0;5472413.87;0;0;1736058.01;0;0;61888.17;0;359758.77;0;0;0;0;0;1527065.91;233828.08;0;0;1.65;1.31
350550;Barretos - SP;118521;7810693.63;0;0;55875389.71;0;2123266.12;0;37940772.69;28967038.91;88479359.95;0;91795959.73;3584589.31;66958.36;29927684.26;1243.42;17657023.61;3389585.42;0;0;0;1397027.29;0;0;0;13165721.35;6390354.34;149554.06;18949723.12;7634950.15;0;0;55868972.35;0;3195515.31;0;79389675.79;34405108.91;96233228.88;0;95160436.13;3731135.77;35388.56;26612898.4;80395.22;20274143.56;3138945.14;0;36510.75;0;1531765.12;0;0;0;11982407.11;9770549.26;98515.78;12637925.13;1.85;1.18
432162;Travesseiro - RS;2388;357446.71;0;0;1593237.67;0;0;0;334450.53;52377.72;2049233.89;0;2076085.17;96438.71;0;348951.29;29499.5;0;240195.41;0;2399805.36;0;258500;0;0;139970.54;987054.72;61647.89;0;0;348735.15;0;0;1872364.99;0;0;0;427222.93;59012.2;2527216.09;0;2065675.54;224391.22;0;322713.03;9706.79;0;85757.88;0;2103023.53;0;25214.9;0;0;175164.89;1248588.25;113354;0;0;1.53;1.12
350370;Ariranha - SP;9187;1899897.1;0;0;4259276.9;0;0;0;2225336.6;801179.59;10955113.89;0;9121441.52;1148490.19;0;2173735.95;0;729969.91;129737.02;0;180472.1;0;0;0;0;0;1059226.63;345918.25;1081864.89;0;1365700.85;0;0;3882371.6;0;0;0;2891690.9;785782.04;11798670.49;0;8825437.28;562638.16;0;2026937.82;0;1132516.03;74124.8;0;209019.89;0;0;0;0;0;1015478.51;759728.7;1435936.33;0;1.28;0.98
354080;Potirendaba - SP;16557;812484.33;121019.97;0;7933871.79;0;1176582.99;0;1132838.07;2477020.55;9642695.7;0;14656883.6;2034771.04;0;4090853.69;0;1429760.5;113590.11;0;408803.4;0;0;0;0;0;442890.5;250523.48;509852.78;2220646.53;837664.21;69194.15;0;7365071.16;0;1296008.62;0;1152319.67;3098181.93;11666335.02;0;16244398.12;1244135.57;0;4422039.13;0;1848375.29;182184.88;0;542077.51;0;0;0;0;0;335144.25;516363.2;454599.41;2235987.82;1.33;1.06
350610;Bebedouro - SP;77558;4329047.92;0;1379937.1;14569106.88;0;4405479.4;0;8834862.63;12324665.72;56014316.98;0;56105806.64;890769.78;0;19167722.82;474654.75;17630911.36;227208.98;0;982160.8;0;0;0;0;0;140343.51;2974422.3;5849692.15;0;4781383.56;0;2361643.32;15894131.32;0;4413327.44;0;10781106.81;14198022.19;55298403.99;0;56555502.14;693726.79;0;18137862.96;235617.75;17365663.07;215467.68;0;823334.09;0;0;0;0;0;140716.63;2461579.83;5184606.05;0;1.25;1.11
431160;Liberato Salzano - RS;5789;0;29227.18;0;1923531.87;0;0;0;389636.49;1733521.93;3648823.75;0;3749992.68;211341.8;0;48164.58;0;169832.82;41438.34;0;1329793.95;0;463864.47;1679;99820.26;72671.66;3129408.36;563247.2;416777.04;0;0;44316.75;0;1749048.22;0;0;0;426904.29;1113274.45;3500598.49;0;3099006.96;114853.31;0;42184.11;36000;136958.47;61022.02;0;1080179.97;0;44982.05;10196.25;86450.04;110222.54;7718261.18;797089.68;1395788.36;0;2.02;1.21
260550;Ferreiros - PE;11904;885578.38;0;0;3167888.35;0;47411.2;0;1000257.05;2766772.33;5459987.63;0;8586186.12;911299.6;3607.75;1327517.08;0;0;0;0;87784.51;0;0;0;0;274341.04;0;23678.31;309280.3;0;983350.89;0;0;2958541.62;0;218940.41;0;876150.17;3459502.04;5518961.89;0;7967036.26;212014.27;6307.81;1953175.11;0;1524.07;0;0;181967.1;0;0;0;0;362237.47;4772;16301.27;281877.83;0;1.23;1.23
521040;Itaberaí - GO;38983;3106161.61;0;0;8974780.72;0;745622.54;0;8157826.44;3515748.72;19281708.6;279646.95;23349874.42;595567.59;0;7083259.64;28408.31;0;294597.67;0;628794.63;0;0;123663.03;0;559224.54;1113274.84;470723.72;0;0;3267575.59;137102.75;0;8134896.71;0;866524.15;0;7725219.41;5617694.38;20280565.78;540871.98;24786812.05;466286.36;28.5;6695868.24;0;0;270965.14;0;616356.95;0;0;63668.87;0;0;704166.64;525343.85;959658.64;0;1.37;1.14
