241310;optics-outlier=6.729489850131455
280130;optics-outlier=4.3736054954049255
221038;optics-outlier=4.140929295561747
354870;optics-outlier=3.4043967901013086
355030;optics-outlier=3.331258363637297
220915;optics-outlier=3.241390683411739
411340;optics-outlier=3.1838155474256298
354780;optics-outlier=3.1336397562207625
520620;optics-outlier=3.0718474800432283
431490;optics-outlier=3.0192674555186274
270320;optics-outlier=3.004556301376887
292665;optics-outlier=2.9810552718385943
210083;optics-outlier=2.963592027934607
312290;optics-outlier=2.8952242630524414
310440;optics-outlier=2.8286525590147678
350950;optics-outlier=2.8253494655828213
316560;optics-outlier=2.820084101048188
313980;optics-outlier=2.8128565114003403
316140;optics-outlier=2.775922326855485
311690;optics-outlier=2.7452002147625
430790;optics-outlier=2.7019694121273714
510450;optics-outlier=2.677310559109943
311860;optics-outlier=2.6517803344698208
351520;optics-outlier=2.558587616413347
521390;optics-outlier=2.558343553176937
292000;optics-outlier=2.4974071629418466
431555;optics-outlier=2.4768561226241608
431470;optics-outlier=2.441766730290665
522045;optics-outlier=2.4191352418732857
292465;optics-outlier=2.3444852482801326
500348;optics-outlier=2.2803590256243798
170380;optics-outlier=2.2405337797989477
521030;optics-outlier=2.2313282575094946
421227;optics-outlier=2.2281264308564417
522160;optics-outlier=2.19840368635056
260765;optics-outlier=2.1549651009485684
420620;optics-outlier=2.1245498400469742
510880;optics-outlier=2.116236570556616
411640;optics-outlier=2.1123589308033237
120060;optics-outlier=2.0968009106368553
241040;optics-outlier=2.070061235417758
350150;optics-outlier=2.0671776197467895
210637;optics-outlier=2.0363065512553864
260140;optics-outlier=2.0166760360461695
314960;optics-outlier=2.00111426557105
510335;optics-outlier=1.9975226435890965
431244;optics-outlier=1.9963833207621722
420400;optics-outlier=1.983998320208176
240410;optics-outlier=1.9764956872918393
251190;optics-outlier=1.969686405706437
261560;optics-outlier=1.9575457427460217
352400;optics-outlier=1.949145514721298
170389;optics-outlier=1.9482219312475195
510700;optics-outlier=1.9481343304561725
521250;optics-outlier=1.9395326179462622
241160;optics-outlier=1.9393429638262196
260480;optics-outlier=1.9371503465143474
260920;optics-outlier=1.9239798417410072
150307;optics-outlier=1.9206048670637041
430440;optics-outlier=1.9132982620038612
290740;optics-outlier=1.9074588479663654
291550;optics-outlier=1.8972244547876653
311060;optics-outlier=1.897146734104987
280067;optics-outlier=1.888661628028358
430340;optics-outlier=1.8840789275125234
210330;optics-outlier=1.8830911528673713
312707;optics-outlier=1.875651851932664
352480;optics-outlier=1.8691231712383842
312150;optics-outlier=1.8534536670479091
430245;optics-outlier=1.8474706855118366
510792;optics-outlier=1.8431944987525066
510724;optics-outlier=1.8262171047921756
270560;optics-outlier=1.8218640297042004
522130;optics-outlier=1.8195999487650458
521830;optics-outlier=1.8113762233096835
250050;optics-outlier=1.810249661389129
411080;optics-outlier=1.8086504480982186
231360;optics-outlier=1.8079516735612766
171720;optics-outlier=1.8033075735889024
241300;optics-outlier=1.8027987492508981
220005;optics-outlier=1.8010952773170936
220779;optics-outlier=1.7905566117059672
431755;optics-outlier=1.7886558697609964
522070;optics-outlier=1.7843859330673393
411440;optics-outlier=1.7835288717452804
210550;optics-outlier=1.7681534294296661
431454;optics-outlier=1.76563994890197
316580;optics-outlier=1.755239310845645
313790;optics-outlier=1.752364990880803
353430;optics-outlier=1.7401221888539948
140002;optics-outlier=1.736090289696819
220800;optics-outlier=1.7359204112461764
220780;optics-outlier=1.7328827433473506
270780;optics-outlier=1.7303137521832948
291560;optics-outlier=1.7296005004009727
261380;optics-outlier=1.7254841974947712
120033;optics-outlier=1.7254638481568736
421190;optics-outlier=1.7220087113503315
411880;optics-outlier=1.7159693957051965
171665;optics-outlier=1.7152781537283344
355180;optics-outlier=1.7144607743506937
315935;optics-outlier=1.7102487272513334
520690;optics-outlier=1.7098692897011374
293135;optics-outlier=1.7095444859482607
310375;optics-outlier=1.7041648616258842
510050;optics-outlier=1.6951678953727096
311615;optics-outlier=1.6950497919459548
330210;optics-outlier=1.6949914752344202
353215;optics-outlier=1.6948649338917692
520130;optics-outlier=1.6918944302273338
320450;optics-outlier=1.6909067990346547
352030;optics-outlier=1.6887136883438458
210440;optics-outlier=1.6769004878915255
351760;optics-outlier=1.674735074770607
250680;optics-outlier=1.673360955885355
354050;optics-outlier=1.6732098394421715
311240;optics-outlier=1.6718646247892557
510520;optics-outlier=1.6677977994300968
211230;optics-outlier=1.6657783770318189
291610;optics-outlier=1.6656177295204664
410410;optics-outlier=1.665344766864462
230020;optics-outlier=1.6638803430887452
211290;optics-outlier=1.6532089557553573
211050;optics-outlier=1.6532089557553573
150790;optics-outlier=1.6488841301576176
241430;optics-outlier=1.6459373507095287
230365;optics-outlier=1.6448765576268574
411940;optics-outlier=1.6399697064141394
500795;optics-outlier=1.6337002121050288
210740;optics-outlier=1.6302638798361424
330310;optics-outlier=1.6289798913489746
251275;optics-outlier=1.624071495503945
411820;optics-outlier=1.623734446554058
210380;optics-outlier=1.6216570919510729
160027;optics-outlier=1.619322530786661
500800;optics-outlier=1.6186415157606469
314630;optics-outlier=1.6128597476562934
292150;optics-outlier=1.5954260769607722
210170;optics-outlier=1.590813300583439
354220;optics-outlier=1.5889190817488057
210400;optics-outlier=1.5847630841277744
430110;optics-outlier=1.5839931531491942
320501;optics-outlier=1.5797753024929155
220558;optics-outlier=1.579688183168209
260345;optics-outlier=1.5785371651504347
312030;optics-outlier=1.5779513663358047
210750;optics-outlier=1.5743836603688162
312120;optics-outlier=1.573885629723959
150050;optics-outlier=1.573529932735981
291430;optics-outlier=1.5630162305927653
500620;optics-outlier=1.5599371840039735
420460;optics-outlier=1.558908557484704
354580;optics-outlier=1.5587119521135477
330490;optics-outlier=1.558277667833064
431112;optics-outlier=1.5566458977530508
411420;optics-outlier=1.5542298767378795
270235;optics-outlier=1.5536330911048435
312530;optics-outlier=1.5514060388261737
210100;optics-outlier=1.5503537726283518
432140;optics-outlier=1.5499662013448496
431446;optics-outlier=1.548783386778018
291800;optics-outlier=1.546440054517144
210005;optics-outlier=1.5439830515414243
521080;optics-outlier=1.5419129932637035
430223;optics-outlier=1.5404636943449508
355110;optics-outlier=1.5398733295906701
261010;optics-outlier=1.5390384354113813
110180;optics-outlier=1.5388621357750707
140017;optics-outlier=1.533552665865606
522140;optics-outlier=1.5328851062391724
211280;optics-outlier=1.5318228852283968
130320;optics-outlier=1.529636174603589
320510;optics-outlier=1.5278567748540428
240325;optics-outlier=1.523120852074092
310900;optics-outlier=1.5208803980659826
410700;optics-outlier=1.518945080335012
500110;optics-outlier=1.5185792650572236
250950;optics-outlier=1.517957301859262
171886;optics-outlier=1.5164079838054814
500390;optics-outlier=1.5142187212425766
150442;optics-outlier=1.5125881806264514
315870;optics-outlier=1.5119983460128341
170240;optics-outlier=1.5118535856635775
411580;optics-outlier=1.5107044559659764
350860;optics-outlier=1.5077176559521834
411140;optics-outlier=1.5055754261429197
420600;optics-outlier=1.5041016965055019
150390;optics-outlier=1.502995283947247
521805;optics-outlier=1.502813392377868
312630;optics-outlier=1.5020549727001533
320255;optics-outlier=1.5016094113417322
310250;optics-outlier=1.5014944767657494
330285;optics-outlier=1.4995514193967934
260620;optics-outlier=1.499461585051431
291910;optics-outlier=1.4984038717890487
210409;optics-outlier=1.4952443169857612
240130;optics-outlier=1.495195036719062
430692;optics-outlier=1.4951127272762734
520540;optics-outlier=1.4933793359668452
292860;optics-outlier=1.4920219902881926
510757;optics-outlier=1.4889061424512369
291940;optics-outlier=1.4885404150524646
355000;optics-outlier=1.484771862275667
290980;optics-outlier=1.4840229518019594
291300;optics-outlier=1.4840229518019594
292060;optics-outlier=1.4840229518019594
260010;optics-outlier=1.4837362481149958
280480;optics-outlier=1.482004766084603
431973;optics-outlier=1.4814914350314357
261110;optics-outlier=1.4811228390354547
431510;optics-outlier=1.4810119153287742
520670;optics-outlier=1.4809693679558718
250690;optics-outlier=1.4809285556703713
231290;optics-outlier=1.4806809307399442
510269;optics-outlier=1.479597838562748
521180;optics-outlier=1.4741668504020506
521410;optics-outlier=1.4691752625871028
230740;optics-outlier=1.4673079430437914
521160;optics-outlier=1.467281914165127
