430200;lof-outlier=4.317020192001932
320040;lof-outlier=4.046567459889981
291125;lof-outlier=3.965436116379661
355640;lof-outlier=3.576965199744613
354870;lof-outlier=3.4880099441529295
351360;lof-outlier=3.3650580666876704
240310;lof-outlier=3.3428369434898952
411435;lof-outlier=3.3251828350912653
292665;lof-outlier=3.2736895048057324
240520;lof-outlier=3.2612336241637343
430790;lof-outlier=3.2319702168871647
431490;lof-outlier=3.204620934539692
311860;lof-outlier=3.194936184563765
355030;lof-outlier=3.176036405429706
290450;lof-outlier=3.1158244970481714
430805;lof-outlier=3.1018730261094407
520620;lof-outlier=3.1005506195748893
292273;lof-outlier=3.0857656357725083
354780;lof-outlier=3.0819783627379906
431470;lof-outlier=3.01691687112438
313980;lof-outlier=3.016591948741004
316560;lof-outlier=3.014949543489409
412040;lof-outlier=3.0126873424411174
312290;lof-outlier=3.0103444135501736
431555;lof-outlier=3.010200577427741
316140;lof-outlier=3.006074993489956
310440;lof-outlier=3.00461070509103
350950;lof-outlier=2.980891407959668
210083;lof-outlier=2.9333500224660227
140070;lof-outlier=2.8673328657555044
522015;lof-outlier=2.76093282500266
522045;lof-outlier=2.757533625836381
292000;lof-outlier=2.7559626887050364
351520;lof-outlier=2.6735761073661846
311690;lof-outlier=2.6345288813544734
521390;lof-outlier=2.5877890651404636
280740;lof-outlier=2.57693101996092
430965;lof-outlier=2.519745213854461
171515;lof-outlier=2.483660115181805
170380;lof-outlier=2.4261221791767738
150670;lof-outlier=2.4221849791079295
240450;lof-outlier=2.2945189744352175
250157;lof-outlier=2.258692578534719
290990;lof-outlier=2.2548347994446196
314960;lof-outlier=2.25001101052345
431320;lof-outlier=2.2318330760469283
431244;lof-outlier=2.2308665483300167
312707;lof-outlier=2.192946450987779
350150;lof-outlier=2.167386524134048
210040;lof-outlier=2.160856540580242
411390;lof-outlier=2.1591027398231453
430530;lof-outlier=2.1564432988077322
510050;lof-outlier=2.130838595948793
410442;lof-outlier=2.1259333287642392
510724;lof-outlier=2.104135373834168
210515;lof-outlier=2.0703566320829214
260920;lof-outlier=2.052665692668302
431755;lof-outlier=2.038449907544619
355180;lof-outlier=2.029658217527182
352480;lof-outlier=2.0229255112134585
510792;lof-outlier=2.0162287967011463
312150;lof-outlier=2.0112322872569135
350210;lof-outlier=1.9891305644821649
241430;lof-outlier=1.9665744289250635
170389;lof-outlier=1.9637056785502016
411140;lof-outlier=1.9606575688558328
510335;lof-outlier=1.9459702200841853
130320;lof-outlier=1.9433767884653965
430340;lof-outlier=1.9015667179506184
311615;lof-outlier=1.8942688893254573
352400;lof-outlier=1.891023430971249
430160;lof-outlier=1.8863043674402824
510700;lof-outlier=1.8825340190131146
170240;lof-outlier=1.854030664260121
312630;lof-outlier=1.8463630662633248
241040;lof-outlier=1.840393836690143
150375;lof-outlier=1.8284416450234995
520130;lof-outlier=1.8149320962196118
310250;lof-outlier=1.8025921742978661
315500;lof-outlier=1.797717165504371
522130;lof-outlier=1.7943624209376898
500390;lof-outlier=1.7941138162862242
320450;lof-outlier=1.7736873995168374
510880;lof-outlier=1.7668566710173332
411820;lof-outlier=1.7633192569318832
312825;lof-outlier=1.7447447558906062
421190;lof-outlier=1.7315417692111852
220800;lof-outlier=1.7227206420670989
221100;lof-outlier=1.6902589907619152
410845;lof-outlier=1.6861407335450096
150390;lof-outlier=1.6694865873471383
421610;lof-outlier=1.6565921657952387
320030;lof-outlier=1.6542469813816616
431262;lof-outlier=1.6497961257416738
500800;lof-outlier=1.626761011297922
211285;lof-outlier=1.623525296027135
280350;lof-outlier=1.6162131994973392
420130;lof-outlier=1.6152853265274358
431454;lof-outlier=1.605409046765156
210542;lof-outlier=1.6004514350352292
432140;lof-outlier=1.593943313666604
150050;lof-outlier=1.5922540464488724
231290;lof-outlier=1.5863818201531146
420460;lof-outlier=1.5759281890599957
260620;lof-outlier=1.5704461049061447
210235;lof-outlier=1.5667965170783387
140045;lof-outlier=1.560229382223109
520815;lof-outlier=1.5583711356999703
230130;lof-outlier=1.5569343405553775
150442;lof-outlier=1.5558503268942059
140002;lof-outlier=1.5508756351308477
150380;lof-outlier=1.5480187961582068
412390;lof-outlier=1.544411078116189
250140;lof-outlier=1.5419473181777692
410170;lof-outlier=1.5372096877362291
291300;lof-outlier=1.529931655651006
230365;lof-outlier=1.5287135195477721
292595;lof-outlier=1.5172551790632212
251275;lof-outlier=1.5144571004974334
270500;lof-outlier=1.5053933627711136
521805;lof-outlier=1.5018661007940401
310945;lof-outlier=1.5000614818549307
211280;lof-outlier=1.495667832278513
410980;lof-outlier=1.4955510482264802
150130;lof-outlier=1.4949464715500667
250950;lof-outlier=1.494527523109276
314315;lof-outlier=1.4930976701738408
210005;lof-outlier=1.4906318992753194
315250;lof-outlier=1.4900848916251566
150250;lof-outlier=1.4886480354603455
411110;lof-outlier=1.488284421788656
510620;lof-outlier=1.488083738146126
280670;lof-outlier=1.4877015476223847
260875;lof-outlier=1.4873964171996321
130120;lof-outlier=1.4852737588163727
251450;lof-outlier=1.4841010588437455
172208;lof-outlier=1.4832459585897397
260765;lof-outlier=1.4823534566911467
330090;lof-outlier=1.4822932157166946
330045;lof-outlier=1.481435337769832
270640;lof-outlier=1.473887553862377
280480;lof-outlier=1.473616952356814
231085;lof-outlier=1.4713358517826318
351860;lof-outlier=1.4691943588701142
354880;lof-outlier=1.4648775964546048
241200;lof-outlier=1.4623323541038358
150803;lof-outlier=1.4619478644108517
231000;lof-outlier=1.461488889217257
110018;lof-outlier=1.4608201416340258
130300;lof-outlier=1.460801480871676
520670;lof-outlier=1.4607960815254681
330260;lof-outlier=1.4575594060898573
431000;lof-outlier=1.4565671079435765
171070;lof-outlier=1.456315978551321
312120;lof-outlier=1.456246159081774
110180;lof-outlier=1.455644128244618
520540;lof-outlier=1.454991100233393
230260;lof-outlier=1.4542607912174832
261370;lof-outlier=1.4528064662532045
260520;lof-outlier=1.4527993190160873
521480;lof-outlier=1.4502603252349215
350530;lof-outlier=1.4497128039703595
251570;lof-outlier=1.4495807659811888
500620;lof-outlier=1.44953595419604
291910;lof-outlier=1.4491681566210235
353070;lof-outlier=1.4481530775698208
410640;lof-outlier=1.4472650499998583
500635;lof-outlier=1.4471466902004158
240490;lof-outlier=1.446192485761452
412350;lof-outlier=1.4450992746381404
510788;lof-outlier=1.442841008128448
520495;lof-outlier=1.4408552937951509
320255;lof-outlier=1.4395210331509265
310140;lof-outlier=1.4393071824531805
431213;lof-outlier=1.4385870013009263
410322;lof-outlier=1.4384379130912601
432225;lof-outlier=1.4366053822787896
292510;lof-outlier=1.4361869980590198
521280;lof-outlier=1.434959174637624
280330;lof-outlier=1.4346080986726453
251400;lof-outlier=1.4329183496759021
330022;lof-outlier=1.431982438383767
314630;lof-outlier=1.4316048863405828
320501;lof-outlier=1.4301698562555603
432185;lof-outlier=1.4295511503318765
240570;lof-outlier=1.428134900843691
210750;lof-outlier=1.4278270087945608
251278;lof-outlier=1.4271910056919554
170610;lof-outlier=1.4262137369892474
521640;lof-outlier=1.4255083509157591
292860;lof-outlier=1.4253617404374654
354360;lof-outlier=1.4229035978074864
230690;lof-outlier=1.4222713526967874
293070;lof-outlier=1.421820817508262
251370;lof-outlier=1.4212003200871208
130040;lof-outlier=1.420045135889821
280580;lof-outlier=1.4195020193451995
250930;lof-outlier=1.4192826588509144
430110;lof-outlier=1.4191375051795712
240300;lof-outlier=1.4186217241304273
411880;lof-outlier=1.4183390623234293
521060;lof-outlier=1.4171784231960967
210596;lof-outlier=1.4169376602847819
520920;lof-outlier=1.4159606527761464
211195;lof-outlier=1.4155061544155771
291930;lof-outlier=1.4151669293786755
110146;lof-outlier=1.414708702408155
510704;lof-outlier=1.4136211332195432
521260;lof-outlier=1.4134463174788727
431164;lof-outlier=1.412644940952187
251030;lof-outlier=1.4109832529621924
420600;lof-outlier=1.409302498210349
353190;lof-outlier=1.408292281695365
260345;lof-outlier=1.4078146151948259
521370;lof-outlier=1.4065490849816742
211170;lof-outlier=1.4060891333556316
231330;lof-outlier=1.4060337653672186
315460;lof-outlier=1.4050666887266705
171884;lof-outlier=1.40437301275486
231195;lof-outlier=1.4029456951108987
431403;lof-outlier=1.402826010618033
241400;lof-outlier=1.4026501593671723
431940;lof-outlier=1.4016497574920406
171050;lof-outlier=1.4013789135683088
350400;lof-outlier=1.4010654296995344
316105;lof-outlier=1.400044691927709
350275;lof-outlier=1.399829597343697
310560;lof-outlier=1.39969840260157
350590;lof-outlier=1.3993145942861824
410240;lof-outlier=1.3991888850270624
412100;lof-outlier=1.3991398428588988
320160;lof-outlier=1.3991255830365668
240130;lof-outlier=1.3989476861551642
330470;lof-outlier=1.3973302268493364
130165;lof-outlier=1.3965247317990201
311240;lof-outlier=1.3959431311698347
290225;lof-outlier=1.3953137961582254
432130;lof-outlier=1.3952863164187956
320330;lof-outlier=1.3948875440044097
261110;lof-outlier=1.3943753163917882
521410;lof-outlier=1.3941063095337365
431936;lof-outlier=1.3907840624775796
210190;lof-outlier=1.390469305812451
130010;lof-outlier=1.3901462991067037
352520;lof-outlier=1.390064120347999
352042;lof-outlier=1.3892092092351633
421690;lof-outlier=1.3865894666306924
290920;lof-outlier=1.3864566307187385
290980;lof-outlier=1.385904704449714
261090;lof-outlier=1.3851501379554905
292700;lof-outlier=1.384550957589773
270580;lof-outlier=1.3833827232604325
352470;lof-outlier=1.3833354888814404
251360;lof-outlier=1.383245687907443
315340;lof-outlier=1.3831300109895168
500020;lof-outlier=1.3829517772717002
411200;lof-outlier=1.3829509437770768
210120;lof-outlier=1.382376489971263
351950;lof-outlier=1.3823410469237827
210330;lof-outlier=1.382308494991081
280150;lof-outlier=1.382103688902019
410720;lof-outlier=1.381275943532304
270240;lof-outlier=1.3805065097990272
510757;lof-outlier=1.380265450020585
521220;lof-outlier=1.3800248661039256
431460;lof-outlier=1.3787602995530979
211020;lof-outlier=1.378582254238452
311840;lof-outlier=1.3772654058178488
354340;lof-outlier=1.376782475653587
421710;lof-outlier=1.3762852974456783
520140;lof-outlier=1.375874907152285
280320;lof-outlier=1.3755727592667484
210610;lof-outlier=1.3746247593391074
260060;lof-outlier=1.374541098496136
431480;lof-outlier=1.3744608639765896
430435;lof-outlier=1.3740247306774391
431447;lof-outlier=1.3739896296971124
430845;lof-outlier=1.3737704969011086
291800;lof-outlier=1.3734878665957804
110030;lof-outlier=1.372994970562843
510615;lof-outlier=1.3710675433809578
110120;lof-outlier=1.3709613297363448
230770;lof-outlier=1.3706265612169843
431113;lof-outlier=1.370372991976234
150277;lof-outlier=1.370230334589664
290650;lof-outlier=1.3699018854067893
270310;lof-outlier=1.3696770019176283
352240;lof-outlier=1.3695943222141025
350780;lof-outlier=1.3684254638857576
210177;lof-outlier=1.3680527214404763
520910;lof-outlier=1.367841692030051
351550;lof-outlier=1.367837682265887
292740;lof-outlier=1.3667881328773939
