#Codigo;Cidade ;População 2013;Legislativa(2013);Judiciária(2013);Essencial à Justiça(2013);Administração(2013);Defesa Nacional(2013);Segurança Pública(2013);Relações Exteriores(2013);Assistência Social(2013);Previdência Social(2013);Saúde(2013);Trabalho(2013);Educação(2013);Cultura(2013);Direitos da Cidadania(2013);Urbanismo(2013);Habitação(2013);Saneamento(2013);Gestão Ambiental(2013);Ciência e Tecnologia(2013);Agricultura(2013);Organização Agrária(2013);Indústria(2013);Comércio e Serviços(2013);Comunicações(2013);Energia(2013);Transporte(2013);Desporto e Lazer(2013);Encargos Especiais(2013);Despesas (Intraorçamentárias)(2013);Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);LOF_REL_NOR;LOF_SUA_NOR
230495;Guaiúba - CE;25310.0;1347009.71;0.00;0.00;3653540.12;0.00;0.00;0.00;2171260.05;0.00;9872897.56;0.00;15801373.74;807751.35;0.00;3574917.91;0.00;0.00;3520.00;0.00;60546.55;0.00;0.00;305.44;0.00;0.00;96814.85;230661.09;780718.26;0.00;1507561.25;0.00;0.00;3830420.81;0.00;0.00;0.00;2333322.25;0.00;12772191.56;0.00;18493802.13;868117.35;0.00;3950920.99;0.00;0.00;5100.00;0.00;85554.55;0.00;0.00;0.00;0.00;51418.44;132630.09;580901.11;704152.54;0.00;0.98;1.01
170410;Centenário - TO;2737.0;388328.65;0.00;0.00;1353370.69;0.00;6029.08;0.00;415309.06;392171.57;1370849.58;0.00;2319115.45;0.00;0.00;424995.62;0.00;0.00;5214.15;0.00;83400.86;0.00;0.00;0.00;0.00;0.00;228178.59;13111.02;73444.04;0.00;387564.53;0.00;0.00;2379076.61;0.00;3538.28;0.00;553181.94;264188.46;629134.37;0.00;2427935.14;0.00;0.00;380619.30;0.00;0.00;0.00;0.00;546506.61;0.00;0.00;0.00;0.00;0.00;489768.28;500.00;111027.58;0.00;1.39;1.07
210890;Poção de Pedras - MA;18633.0;0.00;227769.77;0.00;3312249.54;0.00;0.00;0.00;1084426.85;0.00;7637236.79;203928.03;16484834.76;493457.42;0.00;1908330.22;0.00;0.00;0.00;0.00;251284.60;0.00;0.00;0.00;0.00;324812.65;0.00;32185.00;132691.75;0.00;0.00;39300.00;0.00;3077952.19;0.00;0.00;0.00;1459210.61;0.00;10194067.82;208804.34;19608686.59;640252.41;0.00;2199633.90;22000.00;75815.63;26000.00;0.00;133263.86;0.00;0.00;0.00;0.00;288013.88;5034224.33;40500.00;0.00;0.00;1.30;1.14
292500;Planalto - BA;26225.0;1376314.01;0.00;0.00;3147171.88;0.00;0.00;0.00;968068.44;0.00;7321705.90;0.00;17180863.98;28421.04;0.00;4443899.99;0.00;19980.00;0.00;0.00;182093.71;0.00;0.00;0.00;0.00;0.00;960.00;3322.00;1382426.97;0.00;1403807.67;0.00;107850.00;3002213.16;0.00;1706.20;0.00;1205266.45;0.00;9363124.06;0.00;18299692.93;589652.48;0.00;3076039.91;1500.00;1731209.14;6603.33;0.00;228958.01;0.00;0.00;0.00;0.00;0.00;1316235.55;327007.46;938000.19;0.00;1.01;1.18
292690;Rio do Pires - BA;12033.0;741401.02;0.00;0.00;2208735.70;0.00;37707.76;0.00;542884.29;133305.33;4758462.07;0.00;6916760.24;0.00;0.00;3689281.15;30460.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;402000.62;0.00;0.00;0.00;785621.15;0.00;0.00;2568399.69;0.00;61263.58;0.00;48452.23;118347.97;4914306.62;0.00;7298210.76;633825.00;0.00;3844001.63;182276.92;0.00;20900.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;372099.46;112993.52;0.00;0.00;1.16;1.36
410940;Guarapuava - PR;175779.0;0.00;0.00;0.00;19649242.60;0.00;293321.14;0.00;10653101.70;0.00;55875988.63;0.00;72369880.28;1123280.13;0.00;39235872.60;1457956.46;0.00;2106621.48;0.00;1732220.62;0.00;786105.60;218411.05;0.00;0.00;0.00;2602290.97;5383527.32;10385305.53;0.00;1949527.67;0.00;22572439.13;0.00;4949076.30;0.00;13368282.16;0.00;74733709.49;0.00;80718389.33;1801465.12;0.00;44312618.92;2276666.43;8607535.53;3360047.88;0.00;4376414.63;0.00;1959673.30;257559.13;16238.80;0.00;0.00;4417897.28;6543624.25;11278427.30;1.39;1.28
354850;Santos - SP;433153.0;33603241.74;0.00;0.00;191263728.04;0.00;24403832.95;0.00;35158977.50;214532743.27;362483184.18;0.00;342347346.23;29302616.45;4355702.31;255845084.13;22573508.63;8163996.00;19752077.70;703124.94;0.00;0.00;0.00;12319329.95;0.00;0.00;0.00;19335754.59;86965501.11;235660195.58;35644089.00;0.00;0.00;226107583.55;0.00;29013045.65;0.00;46112575.02;241603582.48;397726530.41;0.00;384813557.89;41487801.91;4879184.23;304873146.22;41422840.02;20500000.00;22695522.89;1145390.89;0.00;0.00;0.00;12665334.28;0.00;0.00;0.00;26295772.35;48700210.74;259944173.19;1.99;1.14
171380;Palmeiras do Tocantins - TO;6180.0;401745.80;0.00;0.00;1790797.75;0.00;0.00;0.00;642751.53;62433.09;1801102.07;0.00;3588184.53;0.00;0.00;293879.25;0.00;0.00;232464.12;0.00;107748.78;0.00;0.00;0.00;0.00;0.00;0.00;129355.28;60621.58;0.00;441602.75;0.00;0.00;2278852.30;0.00;8588.69;0.00;655639.24;326197.55;1983306.74;0.00;3526206.40;0.00;0.00;317112.68;0.00;0.00;233051.45;0.00;128640.63;0.00;0.00;0.00;0.00;0.00;36000.00;160231.86;64484.06;0.00;1.21;1.08
320100;Boa Esperança - ES;15169.0;982951.54;391274.56;0.00;5026239.01;0.00;0.00;0.00;1603708.81;1583434.33;7060641.39;0.00;11250439.55;328250.64;0.00;7638384.89;0.00;455671.65;59000.00;0.00;3718667.62;0.00;0.00;0.00;0.00;0.00;0.00;432105.99;0.00;0.00;1007058.50;530194.46;0.00;6268426.80;0.00;0.00;0.00;1306762.23;2145525.13;8467272.65;0.00;10353399.13;1452178.47;0.00;5949599.63;0.00;0.00;0.00;0.00;3450793.36;0.00;0.00;0.00;0.00;0.00;0.00;385434.20;0.00;2158171.40;1.75;1.18
210203;Bom Jesus das Selvas - MA;31320.0;1121631.57;0.00;0.00;20767713.79;0.00;0.00;0.00;163673.38;371673.32;5558924.79;0.00;21694534.98;642906.24;0.00;2618993.26;0.00;59752.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5180.00;19971.06;237275.98;0.00;0.00;0.00;397336.70;13402724.02;0.00;0.00;0.00;1010418.37;0.00;10667613.62;0.00;31303755.23;2201.11;0.00;488067.90;0.00;235941.86;2397682.61;0.00;701526.87;0.00;0.00;0.00;0.00;648715.94;509273.51;7062.21;535520.74;0.00;1.64;1.42
420600;Governador Celso Ramos - SC;13655.0;1174032.23;0.00;0.00;7372131.54;0.00;43508.45;0.00;185764.74;0.00;6892817.11;0.00;9576513.36;82623.36;0.00;988673.90;0.00;2518184.01;0.00;0.00;112099.97;0.00;0.00;292348.84;0.00;517682.45;457034.29;0.00;425705.02;0.00;1326966.19;0.00;0.00;5759618.11;0.00;244434.24;0.00;916030.79;0.00;8037652.99;0.00;11663728.37;0.00;2537498.50;3784090.28;0.00;2919200.23;0.00;0.00;463998.68;0.00;0.00;686834.71;0.00;0.00;0.00;128917.50;893404.25;0.00;4.11;1.53
521880;Rio Verde - GO;197048.0;16663457.56;0.00;3920626.12;43786419.13;0.00;888826.10;0.00;15818480.51;18977943.83;111039575.99;17892.44;163708298.22;1478105.61;408595.90;63855286.27;424329.55;0.00;292818.85;1179055.14;2921970.99;0.00;127795.80;690048.27;0.00;0.00;9845963.67;6194583.94;7118055.70;0.00;17488581.25;4484945.18;0.00;48860950.02;0.00;906075.78;0.00;18649656.55;21848531.88;132685871.73;3401202.39;198347798.74;1825347.20;412612.26;100727302.90;1464239.61;0.00;1089519.47;4167294.70;3083536.62;0.00;94520.00;20048.32;0.00;0.00;10653888.30;8283767.86;3169817.15;0.00;2.05;1.10
316340;São José do Goiabal - MG;5717.0;252396.26;0.00;0.00;2262746.45;0.00;47715.78;0.00;299989.94;0.00;2920974.05;157871.08;2186519.50;452379.39;6207.55;527506.60;0.00;341595.21;406590.06;0.00;543333.31;0.00;0.00;0.00;0.00;23745.07;239895.59;6509.30;271421.00;0.00;479433.92;212615.63;0.00;2881414.28;0.00;0.00;0.00;362983.06;0.00;3461000.47;0.00;3167586.43;479223.99;0.00;29967.79;0.00;187329.52;474352.41;0.00;154815.60;0.00;0.00;1125.00;0.00;95071.08;12254.30;62931.87;263122.71;0.00;1.60;1.23
170307;Barra do Ouro - TO;4371.0;450743.05;0.00;0.00;2027872.08;0.00;0.00;0.00;564052.98;66845.97;2139222.65;0.00;2603918.91;0.00;0.00;1131547.20;0.00;0.00;27387.00;0.00;0.00;0.00;0.00;0.00;0.00;159763.95;2359.00;208703.59;0.00;0.00;434003.45;0.00;0.00;2306666.70;0.00;2245.98;0.00;634087.71;108672.48;2251782.55;0.00;3369628.60;4598.44;0.00;1030419.77;0.00;0.00;37565.34;0.00;85580.44;0.00;0.00;0.00;0.00;170825.49;260907.11;81586.08;0.00;0.00;1.21;1.16
210870;Pio XII - MA;21512.0;0.00;232725.16;0.00;3254242.15;0.00;191001.10;0.00;1409607.96;150732.66;9222591.40;189.90;21830282.59;596853.36;0.00;905980.29;0.00;391881.40;0.00;0.00;327219.23;0.00;0.00;0.00;0.00;789385.65;2678472.15;556710.60;0.00;0.00;0.00;213961.48;0.00;3061817.64;0.00;237809.02;0.00;744273.77;693313.41;10895932.94;0.00;28657058.77;414946.49;8800.00;1602806.29;0.00;177072.79;711.37;0.00;134176.02;0.00;0.00;0.00;0.00;552474.82;3498248.96;19330.10;0.00;0.00;1.48;1.18
430235;Bom Princípio - RS;12644.0;607484.64;0.00;0.00;5160582.16;0.00;38324.12;0.00;311369.39;0.00;9648924.67;45434.33;9662261.83;794226.54;0.00;429705.93;0.00;790309.19;0.00;0.00;624462.54;0.00;205174.10;0.00;40129.36;0.00;4108844.91;383549.64;771013.16;0.00;988487.58;0.00;0.00;5135196.47;0.00;190721.43;0.00;341664.99;0.00;10503181.73;57738.41;11213278.30;681069.85;0.00;604283.39;0.00;809362.81;0.00;0.00;704182.90;0.00;151320.06;0.00;40931.09;0.00;3975256.39;620414.07;693346.95;1645291.42;1.41;1.19
421390;Presidente Castello Branco - SC;1691.0;314401.64;0.00;0.00;1598388.17;0.00;5916.17;0.00;322290.26;0.00;2375854.93;0.00;2018764.93;70753.10;12268.50;1075384.78;240858.65;0.00;0.00;0.00;1731110.60;0.00;0.00;85336.47;0.00;0.00;973837.38;112569.00;0.00;0.00;377135.71;0.00;0.00;1823798.99;0.00;7079.17;0.00;442013.73;0.00;2304195.33;0.00;2018049.61;119721.26;10770.86;598687.79;147078.63;0.00;10764.90;0.00;1974985.26;0.00;0.00;301214.91;0.00;0.00;1912444.63;77624.21;0.00;0.00;1.72;1.27
353720;Pedro de Toledo - SP;10791.0;1021389.80;0.00;0.00;3727608.66;0.00;0.00;0.00;1199933.69;0.00;7492827.85;0.00;9221295.29;267177.25;0.00;3813291.79;60000.00;0.00;0.00;0.00;160615.49;0.00;0.00;0.00;0.00;0.00;0.00;212835.15;0.00;0.00;1089527.53;0.00;0.00;3906194.07;0.00;0.00;0.00;1728779.79;0.00;8204469.94;0.00;9828930.45;89351.34;0.00;4026562.03;0.00;0.00;0.00;0.00;291883.06;0.00;0.00;0.00;0.00;0.00;0.00;127127.07;0.00;0.00;1.14;1.04
292910;São Felipe - BA;21513.0;1126935.12;0.00;0.00;4133386.40;0.00;0.00;0.00;1054354.38;0.00;7501820.74;0.00;12456085.61;639493.72;0.00;3333122.38;0.00;0.00;14476.60;0.00;846553.02;0.00;0.00;82166.51;0.00;0.00;0.00;20976.00;886789.54;0.00;1201911.89;0.00;0.00;5022086.23;0.00;0.00;0.00;1215797.93;0.00;9194585.12;0.00;16832668.13;334712.17;0.00;8495875.00;0.00;0.00;2120.00;0.00;446089.51;0.00;0.00;0.00;0.00;0.00;0.00;1947880.84;607616.68;0.00;1.27;1.03
313710;Lagamar - MG;7802.0;480677.16;128347.65;0.00;3164792.92;429445.49;18596.14;0.00;556650.10;999132.32;3683055.46;0.00;3536156.83;44843.93;0.00;651002.48;630.00;169981.39;0.00;0.00;433449.00;0.00;0.00;0.00;16858.99;0.00;407862.89;54203.15;267386.43;0.00;442331.00;126014.00;0.00;3202859.00;0.00;22509.00;0.00;464697.00;1304706.00;3858895.00;0.00;3661730.00;88862.00;0.00;658610.00;0.00;133553.00;0.00;0.00;718026.00;0.00;0.00;0.00;14766.00;0.00;1022308.00;23574.00;537254.00;0.00;4.81;1.05
150503;Novo Progresso - PA;25203.0;0.00;0.00;0.00;6197614.11;0.00;0.00;0.00;1259990.53;0.00;13475208.29;0.00;21299493.51;14170.07;0.00;4972213.00;0.00;1874592.90;365085.54;0.00;884019.14;0.00;0.00;0.00;0.00;238197.62;3250346.90;58505.25;1480692.22;0.00;0.00;0.00;0.00;5425016.40;0.00;0.00;0.00;1352633.73;0.00;15987160.35;0.00;23620162.00;87129.89;0.00;7114765.45;0.00;9479187.62;399125.15;0.00;464161.22;0.00;0.00;343863.02;0.00;0.00;4030121.45;11633.84;1077965.03;0.00;1.54;1.10
240050;Alexandria - RN;13878.0;730509.92;0.00;0.00;4070913.16;0.00;0.00;0.00;2702853.15;0.00;9528343.92;0.00;7006629.21;132737.76;0.00;2947473.45;0.00;0.00;0.00;0.00;51459.05;0.00;0.00;199081.32;0.00;0.00;0.00;157069.06;0.00;0.00;764362.93;0.00;0.00;3932242.46;0.00;0.00;0.00;225111.33;0.00;13857689.18;0.00;10707935.27;58615.76;0.00;3755324.91;0.00;0.00;0.00;0.00;133386.83;0.00;0.00;26800.00;0.00;0.00;0.00;210292.97;0.00;0.00;1.43;1.05
510830;União do Sul - MT;3639.0;502091.63;0.00;0.00;1581683.30;0.00;12655.00;0.00;500051.63;0.00;3543053.67;0.00;3690239.75;64138.29;0.00;1344271.47;0.00;889669.30;0.00;0.00;82323.35;0.00;256923.79;0.00;0.00;150960.59;542390.94;214246.17;191269.62;0.00;611533.80;0.00;0.00;1555804.76;0.00;0.00;0.00;620147.06;0.00;3936884.10;0.00;3928223.99;104858.58;0.00;772675.71;0.00;0.00;0.00;0.00;255149.72;0.00;0.00;0.00;0.00;84655.24;1449583.34;240463.36;158714.47;0.00;1.61;1.11
314550;Olímpio Noronha - MG;2677.0;496496.50;0.00;0.00;1687068.03;0.00;0.00;0.00;292823.97;772069.67;2360778.53;0.00;2108642.08;11615.30;0.00;1525988.76;0.00;2970.00;0.00;0.00;17176.17;0.00;0.00;0.00;0.00;0.00;120055.14;166100.15;18769.77;425156.65;518207.03;0.00;0.00;1865580.54;0.00;0.00;0.00;365242.41;826146.41;3008904.18;0.00;2485542.54;15935.61;0.00;2557057.88;0.00;0.00;6840.00;0.00;222699.98;0.00;0.00;0.00;0.00;0.00;120174.24;157814.60;24846.07;593721.18;1.38;1.03
430915;Gramado Xavier - RS;4168.0;386531.67;0.00;0.00;2263150.47;0.00;0.00;0.00;518862.56;26305.22;2296787.26;0.00;2980182.26;73758.76;0.00;442978.72;0.00;120581.04;0.00;0.00;685314.15;0.00;0.00;0.00;0.00;93273.94;1036555.72;20613.36;0.00;0.00;416812.97;0.00;0.00;1959219.86;0.00;0.00;0.00;593390.21;48050.90;2581722.87;0.00;4071071.24;34349.28;0.00;185883.04;0.00;137792.40;4212.00;0.00;960933.20;0.00;0.00;0.00;0.00;84815.56;1189095.28;24400.93;0.00;0.00;1.28;1.04
260430;Cedro - PE;11323.0;895694.85;36000.00;0.00;2787651.64;0.00;0.00;0.00;1118499.12;1746078.39;4927369.40;0.00;8143313.75;398655.00;0.00;2836833.29;0.00;6222.92;3492.00;0.00;615435.79;0.00;0.00;0.00;0.00;0.00;456950.00;31943.80;616614.24;0.00;952676.56;34641.00;0.00;3046999.26;0.00;0.00;0.00;1468151.16;2054993.60;4929946.70;0.00;8527472.38;166094.27;0.00;2905223.37;0.00;6000.00;0.00;0.00;793927.48;0.00;0.00;0.00;0.00;0.00;183399.16;22746.00;529184.85;0.00;1.05;1.02
230160;Assaré - CE;22988.0;1271204.11;0.00;0.00;5961422.75;0.00;0.00;0.00;1676485.93;0.00;8059457.41;0.00;16416840.87;1666487.94;600.00;1644479.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;187246.31;0.00;49259.44;0.00;0.00;1222301.18;0.00;0.00;5878730.74;0.00;0.00;0.00;2179844.38;0.00;9239318.35;0.00;18241820.98;1656167.81;452.59;2586035.80;0.00;18627.98;0.00;0.00;0.00;0.00;0.00;80846.00;0.00;106653.25;0.00;459279.80;0.00;0.00;1.11;1.23
313868;Luislândia - MG;6660.0;551727.71;9884.80;0.00;1608682.06;0.00;9059.55;0.00;507922.69;0.00;2920480.70;0.00;3894268.25;51935.62;0.00;1262254.66;91952.42;131362.14;0.00;0.00;421212.40;0.00;0.00;0.00;0.00;45922.15;97846.27;9626.09;130510.49;0.00;579122.69;76694.61;0.00;1336106.74;12463.48;15929.27;0.00;519565.96;0.00;2992479.99;0.00;3479284.21;163031.69;0.00;1652249.05;90901.79;0.00;55671.70;0.00;468208.88;0.00;0.00;0.00;0.00;59871.58;225866.87;12132.94;364827.83;0.00;1.19;1.20
210407;Feira Nova do Maranhão - MA;8263.0;0.00;0.00;0.00;2308811.37;0.00;124.60;0.00;437774.43;0.00;3459384.18;79835.07;7523846.00;104591.78;0.00;28913.93;0.00;438270.44;37080.00;0.00;246303.27;0.00;0.00;0.00;0.00;0.00;1208817.46;4381.40;189703.82;0.00;0.00;0.00;0.00;3842050.25;0.00;0.00;0.00;245985.03;118218.83;3340342.82;80052.86;8367160.36;32802.85;0.00;46498.00;0.00;710911.51;0.00;0.00;39141.56;0.00;0.00;0.00;0.00;0.00;2511242.60;16445.00;0.00;0.00;1.36;1.16
270010;Água Branca - AL;20545.0;1379181.88;0.00;0.00;4053276.11;0.00;0.00;0.00;1245307.18;0.00;7078224.39;0.00;14307701.04;1037330.70;0.00;3680283.85;0.00;0.00;637272.50;0.00;104930.43;0.00;0.00;0.00;0.00;0.00;106173.00;69806.91;557995.73;0.00;1239782.35;0.00;0.00;4758003.96;0.00;0.00;0.00;1071258.53;0.00;7205888.01;0.00;16315514.26;869227.59;0.00;3376341.13;0.00;0.00;0.00;0.00;724404.60;0.00;0.00;0.00;0.00;0.00;0.00;371793.65;684263.21;0.00;1.03;1.00
250070;São João do Rio do Peixe - PB;17917.0;182997.48;0.00;0.00;4681487.72;0.00;0.00;0.00;1344988.62;802627.11;9087318.42;0.00;8776043.13;222279.92;0.00;541149.84;0.00;239099.66;38646.00;0.00;196255.90;0.00;0.00;0.00;52408.74;0.00;139998.15;308927.57;32152.14;1758594.87;194407.77;0.00;0.00;4595075.69;0.00;0.00;0.00;1358789.09;890102.34;8714083.06;0.00;11264313.23;235997.75;0.00;1140921.95;0.00;1969465.27;0.00;0.00;546832.34;0.00;0.00;0.00;37665.00;0.00;201317.00;57903.22;34724.16;889777.39;1.27;1.07
421125;Morro Grande - SC;2928.0;485123.14;0.00;0.00;1427476.26;0.00;41687.61;0.00;178578.33;0.00;2282635.49;0.00;2539152.61;18629.17;0.00;643133.15;0.00;160593.35;42136.52;0.00;746338.05;0.00;20041.79;33885.00;0.00;0.00;1310903.79;122675.57;469574.68;0.00;528627.62;0.00;0.00;1481510.28;0.00;46757.91;0.00;346544.27;0.00;2721118.16;0.00;3909384.63;0.00;0.00;589807.48;0.00;196883.46;135144.14;0.00;1702579.94;0.00;50137.20;24922.50;0.00;0.00;3417302.06;185335.13;748920.56;0.00;1.30;1.11
171720;Piraquê - TO;3017.0;416082.84;3486.98;0.00;1719839.83;0.00;0.00;0.00;0.00;226195.10;2036612.73;41486.30;2513517.74;0.00;0.00;38184.52;0.00;0.00;78139.86;0.00;103162.40;0.00;0.00;0.00;0.00;16194.79;501169.19;80117.16;112.87;0.00;418835.83;128634.72;0.00;2908539.99;0.00;0.00;0.00;461370.24;0.00;2673848.02;0.00;3820646.69;28878.78;0.00;1241305.84;0.00;0.00;108680.51;0.00;239895.94;0.00;0.00;0.00;17805.00;0.00;628377.09;16175.00;81770.44;0.00;1.70;1.82
260380;Capoeiras - PE;20004.0;1103106.03;0.00;0.00;2718028.66;0.00;0.00;0.00;1224997.85;3019315.84;10664179.37;0.00;19484242.43;632738.03;0.00;2894485.45;0.00;418466.54;0.00;0.00;2238239.53;0.00;0.00;0.00;0.00;0.00;373837.27;390444.25;651267.68;0.00;1179646.74;0.00;0.00;5214994.88;0.00;0.00;0.00;1043901.20;4104753.87;11823293.50;0.00;18196635.93;790508.59;0.00;3714034.07;0.00;77853.41;0.00;0.00;1265450.79;0.00;0.00;22688.00;0.00;0.00;149235.87;16680.00;1269361.69;0.00;1.12;0.99
412402;Santa Tereza do Oeste - PR;10548.0;0.00;0.00;0.00;4050226.96;0.00;0.00;0.00;917513.97;0.00;5231683.90;0.00;6707586.09;233219.21;0.00;4160035.63;0.00;0.00;165627.96;0.00;427368.85;0.00;139185.75;0.00;0.00;0.00;35500.00;136366.77;0.00;0.00;0.00;0.00;0.00;4359251.29;0.00;0.00;0.00;998861.31;0.00;6702477.95;0.00;7455462.31;562337.57;0.00;5076685.79;0.00;0.00;89502.67;0.00;746485.94;0.00;203060.43;11291.00;0.00;0.00;30800.00;564169.06;0.00;0.00;1.39;1.08
172210;Xambioá - TO;11736.0;1052400.04;113454.84;16000.00;4183952.57;0.00;3715.50;0.00;966449.55;713635.38;2980204.43;0.00;5421545.36;1543.00;0.00;949054.24;0.00;0.00;1058643.62;0.00;141668.00;0.00;0.00;1475005.77;0.00;376737.37;1052817.02;136481.16;310809.91;0.00;971559.46;416271.93;0.00;4526438.28;0.00;0.00;0.00;1613934.36;617146.40;5351331.32;0.00;7293102.72;0.00;0.00;1325828.05;63.64;0.00;1104290.63;0.00;279822.25;0.00;0.00;1740309.19;0.00;290100.00;2477023.79;173420.46;378304.36;0.00;1.65;1.24
292290;Nova Soure - BA;25725.0;1321355.45;0.00;0.00;7593411.56;0.00;0.00;0.00;1508600.89;0.00;7050250.39;0.00;21414250.10;223200.00;0.00;1166090.41;30000.00;130277.17;0.00;0.00;701946.77;0.00;0.00;0.00;0.00;0.00;0.00;112227.59;1077097.40;0.00;1402284.86;0.00;0.00;8439240.68;0.00;0.00;0.00;1500641.86;0.00;8009766.15;0.00;22129312.11;790800.00;0.00;1826362.15;0.00;155437.97;0.00;0.00;702777.82;0.00;0.00;0.00;0.00;0.00;0.00;58351.60;1000027.37;0.00;0.99;1.03
431177;Maquiné - RS;7068.0;805431.61;0.00;0.00;3455745.94;0.00;0.00;0.00;427759.76;908985.62;2586435.69;0.00;3483480.98;4450.70;0.00;617494.32;0.00;21990.00;21690.00;0.00;476526.85;0.00;0.00;0.00;0.00;0.00;10244.00;17392.00;594131.12;957482.00;852614.19;0.00;0.00;3569370.70;6871.40;0.00;0.00;534001.48;1123447.37;2821087.03;0.00;4042361.50;564.00;0.00;596313.30;0.00;1375.95;28800.00;0.00;505038.51;0.00;0.00;0.00;0.00;0.00;25057.40;24162.80;437686.81;1008917.46;1.12;1.15
510340;Cuiabá - MT;569830.0;30752273.71;0.00;0.00;88135256.91;0.00;1579167.57;0.00;33982061.22;83044810.67;421580875.29;12211070.46;290801701.88;6093733.05;34940.29;123850509.98;2331769.54;1334968.67;40001463.37;0.00;792758.26;0.00;0.00;1727217.67;12810281.52;0.00;13323606.94;6431988.62;74063600.45;61413632.17;33847814.04;0.00;0.00;110648834.72;0.00;2324254.33;0.00;43834137.75;111566961.83;470757888.15;5770067.03;312250822.92;7467007.25;183229.65;167680987.65;2826733.85;1593907.49;45758691.55;0.00;5718431.54;0.00;0.00;5279431.75;17604860.51;0.00;20526925.50;8527113.57;71479837.30;90882383.02;1.72;1.13
354720;Santana da Ponte Pensa - SP;1629.0;291810.50;0.00;0.00;1342977.87;0.00;0.00;0.00;514986.06;578983.81;2473609.88;0.00;2016488.28;0.00;0.00;562577.59;0.00;0.00;78789.50;0.00;311803.40;0.00;0.00;0.00;0.00;0.00;548595.12;472209.01;375827.68;0.00;289620.00;0.00;0.00;1329268.89;0.00;0.00;0.00;631104.13;625024.78;2819484.85;0.00;1962491.53;0.00;0.00;1886724.42;0.00;0.00;0.00;0.00;460093.57;0.00;0.00;0.00;0.00;0.00;420374.72;275321.83;299827.09;0.00;1.46;1.07
354640;Santa Cruz do Rio Pardo - SP;46092.0;2682825.79;0.00;0.00;13440153.34;199098.23;0.00;0.00;5487470.35;1529765.00;29784385.01;0.00;25920497.98;1223645.87;0.00;9238563.73;0.00;0.00;765929.54;0.00;970368.32;0.00;0.00;0.00;0.00;0.00;398206.64;1496963.80;2022458.00;0.00;0.00;0.00;0.00;13014226.18;235828.99;0.00;0.00;4120358.41;1672224.65;41677154.90;0.00;29572279.73;1612179.16;0.00;9223309.42;2701671.29;0.00;1545576.47;0.00;2916492.69;0.00;0.00;0.00;0.00;1048136.89;261646.31;1190037.98;1002495.06;0.00;1.67;1.17
410960;Guaratuba - PR;34338.0;0.00;955007.08;0.00;9493119.81;0.00;531823.41;0.00;630849.85;0.00;18892179.70;0.00;20513973.03;266173.56;0.00;18075630.41;950.00;0.00;2003877.04;0.00;387816.82;0.00;0.00;513521.84;0.00;0.00;0.00;532745.24;1407352.47;3149128.03;0.00;858343.84;0.00;8675631.33;0.00;1375912.67;0.00;2531390.82;0.00;20399698.76;0.00;23445028.00;290691.49;0.00;20885518.55;0.00;0.00;5094572.93;0.00;0.00;0.00;0.00;1043492.48;0.00;0.00;0.00;613513.28;2359074.77;4358941.88;1.60;1.28
292410;Pedrão - BA;7450.0;539641.27;0.00;0.00;1079836.60;0.00;0.00;0.00;460541.71;538831.76;3711320.89;94878.31;4716210.47;465859.00;0.00;1294375.56;0.00;0.00;0.00;0.00;66150.44;0.00;0.00;0.00;0.00;68302.01;35800.00;0.00;0.00;0.00;554155.99;82925.00;0.00;2843710.52;0.00;0.00;0.00;933330.44;0.00;4279419.05;0.00;5431869.25;362567.00;0.00;2661475.44;0.00;0.00;0.00;0.00;144483.25;0.00;0.00;0.00;0.00;62144.00;39079.79;0.00;93072.73;0.00;1.30;1.20
230250;Brejo Santo - CE;47218.0;2178931.93;0.00;232206.47;12286011.05;0.00;0.00;0.00;3772072.61;17444.37;34087299.32;382.05;32952371.98;2099404.63;0.00;4013356.94;0.00;5104390.78;0.00;0.00;7545.00;0.00;0.00;36724.30;0.00;246319.79;944541.84;613871.91;1288169.50;0.00;2383462.87;0.00;308061.18;12224398.84;0.00;0.00;0.00;4546443.36;16471.00;43195180.98;10149894.00;42658789.28;2158065.50;0.00;11389307.97;0.00;3479360.02;0.00;0.00;5505562.62;0.00;0.00;244254.40;0.00;0.00;3985357.49;718004.00;1594530.70;0.00;2.46;1.19
