##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intraorçamentárias)
421870;SC;Tubarão;102087;9550929.06;1678501.59;0;20270991.05;0;7286636.83;0;6666160.23;0;42155824.94;0;54422499.00;3563061.96;14087.39;21548286.39;449.28;1098264.06;940238.78;0;703708.45;0;0;1053365.08;0;4857035.17;2928270.28;2678252.09;4053272.43;0
330030;RJ;Barra do Piraí;96568;5673545.64;0;0;38903933.53;0;2496194.96;0;3630871.02;15593679.19;48512792.69;320271.26;48653254.89;30500.00;6550.00;8024850.25;95668.67;749201.32;3111158.55;254734.12;2451183.16;0;0;1273221.99;380057.07;0;230262.52;401937.16;1975025.47;6619035.16
411500;PR;Marilena;7117;0;0;0;2638018.14;0;0;0;380765.36;0;6114932.37;0;5166181.59;17207.71;0;894836.34;187.35;736384.57;150556.48;0;408026.64;0;0;0;0;0;1034000.98;168316.68;565831.34;0
421223;SC;Paraíso;3838;633343.56;0;0;1433396.44;0;28064.14;0;584195.04;0;3327821.33;0;3664766.01;113142.28;0;1426838.25;0;38435.93;2233.00;0;1771340.38;0;31984.83;0;0;123681.29;977069.84;111380.69;204531.37;0
411130;PR;Itaúna do Sul;3411;0;0;0;1629527.63;0;0;0;452313.81;0;3956221.21;0;2350623.48;0;0;2583399.59;20000.00;0;19659.24;0;105849.48;0;0;0;0;155523.54;360159.76;8354.60;443301.89;579237.81
290720;BA;Casa Nova;71504;3083945.45;42568.73;0;29946170.14;0;0;0;2850345.56;0;18774946.77;0;57676416.69;2458325.59;0;6854376.93;0;5290126.87;2250.00;0;1079854.74;0;0;0;0;0;3444095.10;536382.27;6111761.98;0
292340;BA;Palmas de Monte Alto;22340;1408036.40;28800.00;6111.08;4038257.46;0;238949.33;0;927905.28;198347.63;7052553.05;0;16241852.55;0;0;4702820.77;0;62285.88;0;0;346910.01;0;0;0;0;330330.65;543681.66;404426.23;0;0
150800;PA;Tomé-Açu;59795;1795164.15;0;0;13775014.65;0;15966.82;0;3358205.53;0;18886206.02;0;79673560.93;66738.27;855.00;2078960.13;0;2019802.87;5251.18;0;33833.26;0;0;1012366.46;0;613620.00;1749862.67;63149.98;1157275.52;0
430655;RS;Dom Pedro de Alcântara;2621;496547.26;0;0;1755542.13;0;0;0;453759.41;188938.62;2369994.10;0;2388362.92;95428.51;0;1313698.05;0;0;0;0;789687.99;0;0;14606.00;0;0;0;77992.85;229255.45;92840.97
310825;MG;Bonito de Minas;10535;776283.78;0;0;3353213.49;0;0;0;953125.02;618766.50;5475475.25;0;7588818.01;301807.50;0;708902.18;0;61328.01;8010.01;0;87238.65;0;0;4500.00;0;0;340417.79;68897.80;570932.83;0
172210;TO;Xambioá;11722;1207583.72;181389.32;0;3811801.95;0;0;0;1430254.40;814544.20;4667896.61;0;6934755.22;1198.50;0;782124.28;0;0;1262674.75;0;242687.66;0;0;1000264.86;0;252335.63;1757692.54;141789.80;474726.63;0
110143;RO;Nova União;7853;604982.11;0;0;2878644.06;0;0;0;993392.81;698598.51;3593071.58;0;5494664.67;0;0;648386.98;0;0;0;0;0;0;0;0;0;0;1003794.80;0;374006.42;833783.19
510637;MT;Pedra Preta;16513;1984803.22;0;0;5739703.44;0;0;0;1290434.24;0;11022954.12;398590.76;13042189.36;278825.20;98399.47;5050746.19;0;32600.00;400878.93;0;496443.11;0;0;0;68834.26;765320.54;1355520.96;597784.36;306025.88;0
316905;MG;Tocos do Moji;4112;259469.34;0;0;1702359.67;0;14710.58;0;388049.27;0;2866604.26;0;2754717.38;305698.50;0;1054466.72;0;433368.85;9250.11;0;85167.21;0;0;20118.28;77753.50;118591.73;323353.11;94666.57;129742.81;0
220272;PI;Cocal dos Alves;6014;459285.85;0;0;1447710.19;0;0;0;451530.57;0;2382068.20;0;5181109.34;67500.00;0;951734.11;0;90612.37;26320.00;0;37257.36;0;0;0;0;10718.50;4500.00;109197.92;260672.42;0
432032;RS;Senador Salgado Filho;2887;587939.46;0;0;2020592.07;0;14460.00;0;433806.68;699549.00;2386217.83;188840.36;2928515.77;59974.42;0;753826.79;0;383610.22;113097.94;0;556841.45;0;0;74010.13;0;0;1006811.55;196810.39;3051.51;0
350600;SP;Bauru;364562;14061612.53;0;6845612.92;56971358.57;0;2302677.07;0;42886437.96;124694719.11;182125199.12;0;161553917.42;9082099.09;0;103025642.33;0;104401745.99;12567033.13;0;2513220.10;0;186841.92;1075547.62;0;0;0;7143053.59;28304850.69;139486268.60
521720;GO;Piranhas;11238;1116261.15;400.00;0;2721144.21;0;42638.04;0;1171442.48;3669028.92;7234181.30;0;7147802.32;2135.00;0;1588748.63;1041.16;0;0;0;36874.10;0;0;1003805.72;0;0;443616.86;779.36;684154.90;0
313680;MG;Juramento;4307;643011.04;30.01;0;1736666.70;0;0;0;674614.60;1040862.24;2907546.74;0;2740915.19;149119.57;0;1033028.86;0;12480.00;0;0;240769.09;0;0;46939.21;8518.53;12000.00;361142.59;0;0;642602.28
250250;PB;Boqueirão;17530;1225260.24;104407.20;0;1442252.92;0;0;0;1728846.03;0;11225919.51;33000.00;12429404.91;390100.60;0;3782100.90;0;475120.55;0;0;387004.18;0;3070.00;30175.65;0;315976.38;74685.00;262490.62;1649912.80;0
231180;CE;Russas;74243;3858032.64;0;0;10220402.93;0;0;0;3655201.83;8878290.56;38927796.06;0;49897015.30;768621.73;0;14163396.90;0;277212.94;15609.44;0;813859.86;0;0;140699.47;0;0;799358.31;72828.71;1465961.27;3976153.67
211245;MA;Turilândia;24559;0;0;0;4378751.28;0;6200.00;0;1360259.86;0;6653863.49;0;24316032.88;986324.73;0;2480235.20;0;0;83377.10;0;395851.11;0;0;0;0;191685.31;164904.38;3424.60;0;0
352780;SP;Lupércio;4536;582808.19;0;154195.07;2307046.56;0;0;0;1145296.82;0;3704562.94;181203.64;4796101.81;67521.48;0;2866963.58;0;0;47575.06;0;344481.38;0;0;0;0;0;137118.25;333358.21;0;0
312620;MG;Formoso;8945;970805.59;243408.06;0;2086045.64;0;122692.08;0;889601.00;0;4013794.45;0;6174843.09;56752.06;0;1539186.99;0;0;0;0;356939.19;0;0;0;0;259100.59;572822.87;445867.00;342578.27;0
355475;SP;Trabiju;1650;455236.94;0;0;1884502.01;0;0;0;263751.52;0;2305944.60;0;4375718.90;447848.95;0;1657836.80;0;139329.87;0;0;306984.32;0;0;0;0;0;0;568750.54;121585.01;0
311750;MG;Conceição do Mato Dentro;18235;2914342.83;0;0;13147097.02;0;529844.71;0;4439588.45;81919.76;16405688.09;0;22195383.09;1854634.87;0;16115799.22;2179614.39;834303.42;2408729.33;0;1249031.62;0;0;1404940.12;0;173895.94;1334472.67;861022.19;0;0
211260;MA;Urbano Santos;31840;0;0;0;6048111.16;0;0;0;893850.13;0;8687808.88;0;34038726.96;955692.00;73144.33;1719997.98;0;0;0;0;391199.67;0;0;0;0;170116.71;0;185024.23;0;0
520670;GO;Damianópolis;3383;0;0;0;2275002.46;0;0;0;469109.16;1125091.07;2868425.09;106756.54;1849510.68;0;0;2080564.34;0;0;224725.38;0;10540.00;0;0;0;0;0;195857.50;0;0;0
230720;CE;Jati;7785;0;0;0;3289512.00;0;0;0;1281371.59;0;6663902.28;0;8237915.34;485391.71;0;1942102.85;0;27943.53;4173.51;0;41717.57;0;0;0;34493.90;0;76607.38;159247.12;0;0
354140;SP;Presidente Prudente;220599;5755017.61;10808957.84;0;46113266.48;303140.43;2244085.38;0;21075723.72;45330141.35;96545844.24;0;134882671.65;10802878.04;0;96823325.69;2826173.80;0;7062897.46;0;837800.73;0;6600030.37;4494528.93;0;0;10161757.15;19101341.74;21006795.13;29665748.53
315070;MG;Pirajuba;5396;894258.89;0;0;4210892.73;0;0;0;727834.35;1186773.22;4846075.56;0;5506571.84;337513.73;0;2381296.68;1654290.06;20246.78;83630.43;0;459937.58;0;0;0;0;0;0;256662.39;508673.77;841230.62
261500;PE;Taquaritinga do Norte;27188;1648268.83;0;0;4715090.18;0;108.00;0;1660495.49;1991648.68;8534085.41;0;15447982.54;379189.38;0;4560565.35;0;0;0;0;497703.74;0;0;411914.09;0;0;20159.49;455363.80;0;0
251180;PB;Pirpirituba;10540;774822.60;0;0;1424026.59;0;0;0;1331462.31;425960.58;3591685.72;0;5118498.71;49339.82;0;1718855.62;0;49906.82;0;0;327418.99;0;0;0;66175.00;0;80273.17;43549.90;687132.27;667360.09
420127;SC;Arabutã;4273;733198.19;0;0;1747565.28;0;75393.74;0;571954.99;0;4186037.21;0;4648191.58;283858.90;14000.00;1858484.54;13998.08;213316.98;52158.50;0;1044672.94;0;0;25705.25;0;0;1609966.85;337043.06;497167.77;0
500215;MS;Bodoquena;7938;1917686.70;1066.06;0;4840263.24;0;0;0;2327130.73;1019945.14;8531164.88;0;10729020.42;11721.63;0;5458002.06;0;0;0;0;208574.02;0;0;676019.60;0;187583.30;672114.93;180337.94;335852.15;0
292920;BA;São Francisco do Conde;38838;27305964.05;0;3201001.10;124808723.86;0;38374.80;0;29247706.57;14395474.48;81396970.56;107487.02;116739510.44;10042026.98;4800.00;30742612.30;6939496.90;1485953.34;224546.75;0;85192.03;0;2802438.34;0;0;2512300.05;7416.00;752554.06;6435452.53;15633058.39
510710;MT;São José dos Quatro Marcos;18710;1434149.03;0;0;6552061.21;0;0;0;1677507.83;1705529.34;10343130.36;470725.13;9616383.01;606145.65;0;2235482.28;0;1503858.81;2631.25;0;667907.30;0;0;0;0;0;1215245.57;371740.69;33867.60;1636325.97
411725;PR;Nova Prata do Iguaçu;10710;0;0;0;3599994.53;0;0;0;1325812.94;165400.90;7605363.51;0;6859234.48;48068.75;0;2855118.19;0;257674.73;347067.25;0;1874243.99;0;689781.60;0;0;0;3839301.04;687329.41;1139272.04;1836423.79
350010;SP;Adamantina;35001;1432064.88;0;0;32660172.53;0;0;0;3847199.46;1074585.55;30020984.47;0;37166411.74;1706284.78;0;13968990.12;0;0;557658.99;0;2218915.88;0;0;60000.00;89467.72;0;824017.67;1468089.35;850767.09;37385.37
352010;SP;Igarapava;29549;2696413.79;0;0;12296616.53;0;0;0;3034805.19;8331852.93;18775729.57;0;28171123.75;490308.83;0;9788262.54;0;0;0;0;812.38;0;1039467.25;0;0;0;167593.09;360633.47;0;0
351410;SP;Dois Córregos;26324;884232.23;0;0;7811090.91;0;155908.20;0;3705665.87;749921.11;16514015.61;0;20073776.82;1612846.98;0;8200290.84;19174.95;4318787.59;255403.17;0;667880.17;0;0;0;0;0;550000.00;484207.51;879677.38;18293.86
171380;TO;Palmeiras do Tocantins;6272;403980.62;0;0;3449157.00;0;0;0;297933.33;647300.88;2354538.65;0;3708268.91;163777.02;0;153274.34;0;0;463749.62;0;0;0;0;0;0;0;0;868.50;67023.71;0
270235;AL;Craíbas;24166;1377650.86;0;0;9019122.96;0;0;0;1526714.55;2132617.06;10178944.08;0;19534344.24;377031.18;0;263609.16;0;0;128440.45;0;0;0;0;0;0;15750.41;0;0;245145.68;0
330600;RJ;Três Rios;78998;9079256.19;0;0;62505804.84;0;0;0;1517778.57;0;68368862.47;2640.00;59058022.55;3662283.36;0;15589994.11;0;873307.42;5811683.25;0;146539.78;0;512518.90;0;0;0;0;297267.50;5802229.14;0
240270;RN;Cerro Corá;11305;828714.08;0;0;3273826.96;0;0;0;964924.34;0;6809146.23;0;10525534.83;9110.32;0;1543760.95;0;0;4500.00;0;555761.18;0;0;80624.98;0;6000.00;0;858341.62;0;0
251396;PB;São Domingos;3031;571739.89;0;0;1374764.69;0;0;0;520402.90;274407.15;2747031.46;0;3657362.80;33537.80;0;964857.20;0;88097.23;20000.00;0;428098.67;0;0;0;0;162767.89;16336.18;75726.58;61457.58;0
230393;CE;Choró;13246;872147.89;0;0;2221208.08;0;0;0;1186568.06;1477833.19;7287313.02;2900.00;11922468.74;327858.22;0;983852.47;38341.45;0;0;0;646624.58;0;0;0;0;0;26807.91;116192.55;1352619.46;1745612.47
432000;RS;Sapucaia do Sul;137750;8195944.35;0;36064.44;80919762.47;0;94639.58;0;2770565.97;12036787.03;73322072.56;107844.39;65131738.91;755005.05;1036164.30;17496036.84;1690503.42;385116.04;258558.16;0;9117.60;0;0;39790.00;0;0;128897.19;325209.95;14702887.62;12720038.43
220865;PI;Queimada Nova;8775;539575.14;223.68;0;2712926.75;0;51480.00;0;684479.45;0;3699977.74;74309.39;7006106.40;121000.00;0;106043.60;71715.81;0;0;0;371786.66;0;0;0;0;0;385074.88;196850.46;85260.85;0
350570;SP;Barueri;259555;47767411.40;0;0;255375372.66;0;3004311.31;0;121235468.91;37989692.54;565314567.51;2540729.11;648845368.96;19725696.72;0;133230808.94;16334817.36;1886984.85;66442783.45;0;0;0;0;0;0;0;2503009.00;33042116.51;0;121353208.12
230780;CE;Marco;26219;1607881.97;0;0;7153131.33;0;0;0;2242304.80;611239.55;12191135.26;0;28507839.38;54000.00;0;2892179.03;0;414631.16;167582.66;0;0;0;0;0;0;0;0;241905.54;764633.13;0
210467;MA;Governador Nunes Freire;25188;0;0;0;5722803.14;0;0;0;757377.51;0;13948240.10;0;29643345.49;269055.45;0;1119463.56;0;0;0;0;138247.96;0;0;0;0;0;0;0;0;0
500830;MS;Três Lagoas;111652;14693843.16;0;0;43971181.36;0;869677.71;0;21430705.76;7046646.32;127885587.83;0;84273860.54;5847579.25;978532.00;26665054.45;462804.94;86232.83;3286619.35;0;14077.96;0;0;0;0;4882131.02;822778.34;6304607.61;3949799.97;12749957.82
280380;SE;Malhada dos Bois;3632;693275.93;49036.65;0;1912554.42;0;0;0;761766.27;0;2646360.36;0;4457820.56;4952.00;0;1014029.97;19492.76;0;181484.27;0;344306.95;0;0;0;0;99320.17;432110.02;143203.29;0;0
210005;MA;Açailândia;108765;0;0;0;54177286.77;0;0;0;6573653.25;7365484.71;35510012.75;0;61092722.43;1900241.80;0;5950079.39;0;3576249.27;0;0;1354241.14;0;0;0;0;1184792.28;92604.50;594704.15;1733884.24;15288424.09
316930;MG;Três Corações;77340;4247058.83;0;1234804.19;26023059.03;15000.00;209565.55;0;6032534.18;14854777.65;40383409.10;0;30978729.19;2695183.68;0;8679425.00;0;35140.52;1372881.18;0;1127754.14;0;0;0;127788.65;0;1314624.12;1980399.53;6957908.62;5962414.97
316095;MG;São Domingos das Dores;5642;525206.63;0;0;2061790.60;0;22213.04;0;612545.04;0;4189764.47;0;4592268.81;25965.15;0;399130.82;0;182151.00;0;0;453955.24;0;0;0;0;104871.99;270740.28;374813.68;56891.63;0
231085;CE;Pindoretama;19975;0;0;0;2534732.78;0;0;0;1555821.67;20456.00;10127086.61;0;16565899.95;0;204117.51;3925774.49;0;0;4400.00;0;658772.53;0;0;8800.00;0;0;0;866021.28;1501217.62;0
500320;MS;Corumbá;108010;15585956.53;0;4370424.78;38594315.17;0;6231589.10;0;15364202.63;22583034.78;94122495.77;0;89977374.20;9051393.51;496592.54;30427800.43;1962649.44;0;3209143.86;0;1603107.60;0;640585.62;1374271.75;0;5764960.57;27216153.41;3517551.13;2135804.98;18997193.15
430063;RS;Amaral Ferrador;6737;716734.82;0;0;3079230.84;0;0;0;669053.92;0;3028681.09;0;4997782.84;53695.47;74587.33;402316.33;0;104541.39;61924.75;0;542219.70;0;0;0;0;0;711958.93;23167.40;392131.18;0
260030;PE;Agrestina;24052;1657568.34;0;0;5132619.54;0;247.26;0;2438638.16;1257038.06;12944915.10;0;17494501.77;1117029.58;173782.37;2205386.94;0;98305.40;283172.80;400489.11;592571.96;0;147000.00;0;0;115619.15;0;54985.94;659000.90;0
430543;RS;Chuí;6320;609148.72;0;0;4699770.24;0;0;0;311338.15;0;3295844.70;0;3212136.80;0;0;106134.70;0;0;0;0;245093.66;0;113464.28;0;0;0;0;83652.21;338372.06;0
320090;ES;Barra de São Francisco;44244;3440668.74;0;705969.42;14452392.42;0;127557.31;0;3819139.27;9555282.09;16787936.17;0;35703852.66;1165107.90;0;5096128.79;0;0;1450836.02;0;2699425.81;0;0;0;0;0;2570124.00;61680.45;4096852.27;3097897.72
421125;SC;Morro Grande;2925;491550.02;0;0;3364100.00;0;54150.07;0;455326.37;0;3063484.97;0;3373309.85;15207.71;0;829277.37;0;227779.44;67471.76;0;1210736.09;0;66217.76;23322.00;0;0;1522290.99;86759.58;724708.36;0
421850;SC;Treze Tílias;7082;582617.19;0;0;3756383.93;0;121194.66;0;1301876.62;0;5106054.82;0;7413845.72;503289.67;0;2602777.29;0;0;0;0;1750365.59;0;0;840854.79;0;0;4394672.41;404206.13;0;0
412862;PR;Alto Paraíso;3116;0;0;0;2623498.13;0;0;0;1224096.48;63292.47;5487521.04;0;4274659.95;230644.09;0;2396739.90;0;160604.00;599091.89;0;551050.62;0;148430.10;0;0;0;689557.66;557655.50;665660.40;0
520330;GO;Bela Vista de Goiás;27112;2664317.33;0;468740.01;8186737.59;0;0;0;3050286.75;3354693.92;17842321.00;0;14484125.26;285882.39;1965.10;3189611.47;75.32;0;122068.71;0;398660.44;0;788.56;491.69;0;0;1490502.58;636349.64;2853026.97;0
210043;MA;Alto Alegre do Maranhão;26056;0;81173.35;0;7489073.63;0;0;0;1515654.89;0;6696576.61;0;24831389.95;990535.44;1500.00;2526296.09;0;67565.77;0;0;231230.00;0;0;0;0;0;308076.60;13485.00;58840.26;0
314055;MG;Mata Verde;8363;627641.61;22810.00;0;1322491.85;0;47090.79;0;777614.09;0;3407956.81;0;5040289.19;359828.69;0;1555344.93;15612.70;0;5738.05;0;364457.84;0;0;0;0;0;550114.91;111695.27;700986.11;0
412420;PR;Santo Antônio do Caiuá;2765;531804.47;0;0;1568165.43;0;0;0;531519.13;207444.78;3750510.53;0;2550468.87;147534.68;0;1111126.52;0;0;17310.15;0;351746.44;0;0;0;0;0;686036.05;75585.61;53071.32;0
431515;RS;Progresso;6368;699581.35;0;0;4249104.82;0;15870.12;0;841537.46;0;3263379.16;0;3620299.34;58273.72;0;17912.50;0;207203.79;323217.58;0;1413428.45;0;15000.00;0;0;165617.98;574369.58;389931.44;222121.42;0
420350;SC;Campo Erê;9098;729378.73;0;0;2598025.04;0;406867.06;0;1517950.99;0;6342070.24;0;7043142.54;102968.79;0;3290774.62;133938.53;0;0;0;2023657.05;0;0;0;0;0;1086498.66;645206.78;1030962.17;0
430613;RS;Cruzaltense;2115;556604.25;65888.62;0;2280782.84;0;0;0;298540.77;0;2864296.29;0;2536794.85;29200.00;0;222781.43;12500.00;203025.59;0;0;1328471.73;0;0;0;0;0;1747065.24;466807.30;0;0
351480;SP;Eldorado;15289;1567990.74;0;0;5428822.97;0;0;0;2921082.22;0;7897930.50;0;15784636.03;128279.57;0;5956719.64;0;0;258945.11;0;2274023.00;0;0;148286.21;0;0;0;137543.42;734237.97;0
411040;PR;Indianópolis;4469;0;0;53747.32;2841114.26;0;0;0;698217.13;1091100.66;4367509.38;0;3858052.99;36810.99;0;1557236.74;21000.00;0;44927.33;0;562431.41;0;0;0;0;0;1735744.87;109856.44;204415.79;1303259.54
314500;MG;Nova Ponte;14241;1856155.84;0;246039.80;3234054.11;0;303641.80;0;1591310.04;2998558.84;9665005.76;317235.47;11390883.55;1458466.09;29230.33;3725100.16;0;2008772.21;0;0;428464.37;0;0;105315.73;0;0;528188.47;267877.82;1478664.98;2645297.07
220005;PI;Acauã;6913;463759.92;0;0;2815415.49;0;0;0;624880.33;0;2919093.84;0;6447773.67;19143.00;0;353080.77;0;95075.30;0;0;223266.75;0;0;0;0;75138.92;40607.31;0;0;0
316420;MG;São Romão;11370;983558.19;190818.50;0;2101626.51;25386.63;35851.94;0;580200.29;688378.36;4755523.47;0;6104723.92;531062.22;0;974982.37;86783.45;256463.99;259863.56;0;337449.56;0;0;0;13285.24;0;1172718.05;111698.47;964898.72;1189713.21
421260;SC;Peritiba;2931;439179.06;0;0;1655264.11;0;19306.99;0;454547.89;0;3146708.67;0;2620769.55;222771.93;7712.64;366083.27;257013.75;530115.26;14460.00;0;1035867.40;0;193660.15;514.00;0;139081.97;1099843.18;143934.08;409259.39;0
311520;MG;Conceição da Barra de Minas;4055;486692.42;0;0;1467760.14;0;23715.54;0;568714.93;463838.43;2712593.02;112742.11;2601665.31;231830.74;0;204131.82;0;40620.84;182437.07;0;329881.25;0;0;16255.72;0;134473.10;152810.48;112142.28;163949.34;0
231270;CE;Senador Pompeu;26600;1563180.16;0;0;3911544.17;0;0;0;1721967.07;0;13156896.99;0;16483475.28;149208.06;0;4817471.93;0;0;378210.04;0;170674.89;0;0;4045.00;0;22910.17;4403.65;47484.56;288323.43;0
240870;RN;Paraú;3907;631143.08;0;0;1881368.13;0;0;0;736896.73;0;3022928.40;0;3791950.32;21773.20;0;1287909.35;0;0;53558.33;0;466127.59;0;0;0;0;0;0;74871.71;0;0
352020;SP;Igaratá;9301;1033589.79;346490.16;0;4157325.18;0;0;0;679425.61;0;7199120.74;0;12452479.73;0;0;2385657.82;0;325767.23;0;0;775725.85;0;0;0;0;0;1018339.23;311810.86;0;0
352270;SP;Itápolis;42135;1604050.74;0;0;15921019.65;28597.30;0;0;2444432.93;0;30002470.86;0;28576356.79;1106053.45;0;11631094.45;85449.14;4649234.81;325192.89;0;431425.27;0;0;450069.66;0;0;0;1151525.98;933972.65;0
421225;SC;Passo de Torres;7681;857452.68;0;0;2094111.33;0;0;0;582862.03;0;4385380.34;0;7560254.33;76970.39;0;3028579.44;0;94000.00;115627.18;0;201086.96;0;230489.37;0;0;0;3745.01;87765.76;282733.69;0
412530;PR;São Jorge do Ivaí;5673;0;0;0;3754398.61;48777.37;1595.00;0;1036427.52;0;5071757.03;0;3952393.27;194236.65;0;1394886.57;231284.63;188267.07;189715.57;0;162500.84;0;312396.91;111277.77;0;0;1823159.41;475275.89;0;29144.01
420080;SC;Anchieta;6066;619912.74;0;0;1482255.27;22631.52;101466.75;0;561438.75;0;4372659.36;0;4648248.10;69322.38;0;1579176.37;0;2054911.97;22850.00;0;850346.17;0;0;0;0;0;799852.00;224066.37;406635.23;0
270120;AL;Cacimbinhas;10775;849091.40;0;0;3897221.71;0;0;0;634312.15;1886819.24;5403720.43;0;11106579.28;147696.36;0;2048647.13;0;24629.23;0;0;1330085.79;0;0;0;0;140696.25;31145.44;53436.64;251100.92;0
150613;PA;Redenção;79917;381535.62;108215.48;0;8428084.16;0;0;0;2305520.93;0;24731263.49;0;38105490.80;479810.42;0;4379012.96;658855.36;131000.02;171286.90;0;397464.22;0;0;496268.64;111810.09;2446309.33;4414024.18;113105.00;456057.34;0
412000;PR;Porecatu;14086;0;0;0;4112561.50;0;0;0;1279220.52;0;7593064.80;0;8258548.95;251044.61;0;3780892.53;0;0;0;0;0;0;0;0;0;0;1362481.09;451542.48;1839845.58;0
170720;TO;Dois Irmãos do Tocantins;7311;574062.40;0;60000.00;1518855.47;0;6605.86;0;639225.56;254495.72;3177808.00;0;4728999.54;192495.50;0;1211779.07;63294.46;0;513107.08;0;309295.73;0;0;60333.75;0;146607.15;233895.22;100968.08;68930.72;0
316160;MG;São Geraldo da Piedade;4329;605313.41;5257.52;0;1714647.46;10562.93;2783.77;0;625503.07;0;2951514.90;0;3320002.95;281401.71;0;433026.36;0;214126.47;11317.88;0;139280.04;0;0;0;0;236223.92;1213611.58;104688.56;103439.20;0
241250;RN;São Miguel;23100;1176152.18;900000.00;0;3072738.38;0;0;0;1566398.34;1439668.07;9187342.59;334361.99;18482238.03;30000.00;0;3531825.40;0;0;0;0;106791.35;0;0;0;0;0;220924.91;103367.90;176548.95;0
353010;SP;Mirandópolis;28902;1392541.04;0;0;10082334.20;0;0;0;1870083.97;8127940.70;13475317.71;0;19195957.08;381431.07;0;9401199.44;0;3321157.42;185881.45;0;417973.42;0;248406.49;0;0;0;0;297351.79;0;0
431235;RS;Montauri;1562;219890.99;0;0;1362348.41;0;0;0;178401.45;0;2266728.28;0;1644796.57;132158.07;0;1038747.83;0;537287.80;7975.00;0;1560359.45;0;41490.47;7094.95;7503.36;5800.00;2068915.23;135549.40;0;0
291540;BA;Itaju do Colônia;7428;695581.84;0;0;4458842.44;0;0;0;1011390.67;0;3678436.70;0;7841373.89;42532.00;0;137672.28;0;53348.00;2530.00;0;39880.00;0;0;0;0;0;56.97;0;179557.17;0
290190;BA;Aporá;19063;1200445.53;0;0;5234419.52;0;0;0;1027259.58;0;6060394.03;0;14885661.58;578580.00;0;3099075.85;0;0;0;0;35418.61;0;0;0;0;363518.55;0;0;1174645.34;0
230030;CE;Acopiara;52903;2521404.91;0;0;4935784.62;0;0;0;3646263.63;2070367.87;18614993.23;0;36303073.55;747212.46;0;7250736.77;0;64439.83;279615.65;0;866042.64;0;0;0;0;1800.00;250816.04;91116.92;1682172.08;3145675.36
320332;ES;Marataízes;37535;2805780.82;1259332.97;0;36880388.95;0;4390109.19;0;2191752.69;0;35828896.15;248872.22;64591381.90;566217.60;193666.66;13965934.99;325804.04;420224.77;222057.44;0;843588.19;0;0;8416552.66;0;3019841.38;840.00;1762751.31;2906873.80;0
411230;PR;Japira;5065;0;194498.77;0;3898289.75;0;2831.13;0;655264.39;0;3372996.89;0;3971921.21;5910.00;900.00;1786538.74;0;0;500.00;0;292634.26;0;6000.00;1000.00;0;0;335274.27;132630.79;427325.61;0
210805;MA;Paulino Neves;15427;0;0;0;3814528.93;0;0;0;1123721.54;200260.05;6619649.24;0;21329750.29;1046391.79;49829.33;2212330.46;0;0;0;0;286994.70;0;0;159946.38;0;0;0;0;0;0
420195;SC;Balneário Arroio do Silva;11248;1178481.40;215503.50;0;2588561.77;0;67804.47;0;822237.22;0;5055168.94;0;7823843.96;53233.92;0;6509528.24;0;200105.63;1320.00;0;0;0;0;1326316.44;0;0;0;836483.30;276843.22;0
110040;RO;Alto Paraíso;19841;1307616.10;0;0;6582591.09;0;0;0;859486.41;0;7677675.33;0;12620223.84;0;0;190607.56;0;0;0;0;135130.00;0;0;92870.00;0;0;845132.12;119951.74;716339.29;0
510617;MT;Nova Nazaré;3406;741933.90;0;0;2285379.17;0;0;0;768886.81;262086.89;2713532.23;0;5569967.76;18121.77;0;802165.40;0;1752946.65;26495.05;0;150175.03;0;0;0;0;0;2859193.94;52952.76;0;0
314640;MG;Paineiras;4692;568337.39;432764.93;0;1922949.14;0;28683.42;0;465991.89;1818863.11;3670507.91;0;2970998.75;17710.30;0;591243.95;0;33546.12;7200.00;0;89260.59;0;0;0;58102.87;235780.53;383686.22;162494.02;0;0
170610;TO;Cristalândia;7393;586087.77;0;0;2331671.27;0;7.80;0;992322.17;37824.00;3893666.92;0;3273652.88;0;0;4475.84;0;0;709699.18;0;293677.43;0;0;0;0;169035.69;74916.23;162657.89;45011.31;0
220779;PI;Pau D'Arco do Piauí;3914;0;0;0;2660799.60;0;0;0;270619.68;0;2319591.24;0;3332083.53;50175.16;0;737410.71;0;44808.00;0;0;23877.06;0;0;0;0;8880.00;39530.80;11932.72;0;0
291640;BA;Itapetinga;75440;4386952.31;5116308.38;0;10182274.25;0;102744.52;0;3764451.56;0;35128058.79;0;39696880.76;1247941.99;0;10442346.35;0;7216092.09;1571283.04;0;1301292.68;0;0;0;0;380572.68;3362876.19;5663.50;1320529.00;0
